# 039d92bf
Energy: Grass
1 A1 219
1 A2 022
1 A2 148
1 A2 150
1 A2b 001
1 A2b 002
1 A2b 003
1 A2b 005
1 A2b 006
1 A2b 007
1 A2b 071
1 A3 009
1 A3 012
2 A3 144
1 A3 147
2 P-A 005
2 P-A 007

# 098b3d22
Energy: Grass
1 A1 008
1 A2 150
1 A2b 002
1 A2b 003
1 A2b 005
1 A2b 006
1 A2b 007
1 A3 010
1 A3 012
1 A3 066
1 A3 144
1 A3 146
1 A3a 004
1 B1 223
1 B1 225
2 B1a 067
2 P-A 005
1 P-A 007

# 3928319e
Energy: Grass
2 A1 219
1 A1 225
2 A2 146
1 A2b 001
1 A2b 002
1 A2b 003
1 A2b 069
1 A3 010
1 A3 011
1 A3 012
2 A3 144
1 A3 146
1 A3 151
2 P-A 001
2 P-A 007

# 9bf134c9
Energy: Grass
1 A1 219
1 A2 022
2 A2 148
1 A2 150
1 A2b 001
1 A2b 002
1 A2b 003
1 A2b 005
1 A2b 006
1 A2b 007
1 A2b 071
1 A3 009
1 A3 012
2 A3 144
2 P-A 005
2 P-A 007

# a6532ae5
Energy: Grass
2 A1 219
1 A2 147
1 A2b 001
1 A2b 002
1 A2b 003
1 A2b 069
2 A2b 070
1 A2b 071
1 A3 010
1 A3 011
1 A3 012
1 A3 024
2 A3 144
1 A3 147
1 A3 155
1 P-A 005
1 P-A 007

# e72a96c6
Energy: Grass
1 A1 219
1 A1 225
2 A2 146
1 A2b 001
1 A2b 002
1 A2b 003
1 A2b 069
1 A3 010
1 A3 011
1 A3 012
2 A3 144
1 A3 146
1 A3 151
1 A3 155
2 P-A 001
2 P-A 007
