# 0ac4c0f1
Energy: Lightning
2 A1 104
2 A1 198
2 A1 225
2 A2 147
1 A2 150
1 A2 155
1 A2b 070
2 A3 066
1 A3 151
1 A4 066
1 P-A 001
2 P-A 005
2 P-A 007

# 1cc734b6
Energy: Lightning
2 A1 104
2 A1 198
1 A1 223
1 A1 225
1 A2 150
1 A2 155
2 A3 066
1 A3 151
2 A4 151
1 A4 158
2 P-A 002
2 P-A 005
2 P-A 007

# 2b273eff
Energy: Lightning
2 A1 104
2 A1 198
1 A1 225
1 A2 150
2 A3 066
1 A3 151
2 A3a 065
1 A4 066
1 A4 156
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 2f635801
Energy: Lightning
2 A1 104
2 A1 198
1 A1 223
1 A1 225
2 A2 147
2 A2 148
1 A2 150
2 A2 154
1 A2 155
2 A2a 069
2 P-A 005
2 P-A 007

# 7815ac92
Energy: Lightning
2 A1 104
2 A1 198
1 A1 225
1 A1a 068
1 A2 146
2 A2 147
2 A2b 070
2 A3 066
2 A4 066
2 P-A 005
1 P-A 006
2 P-A 007

# 9cd37e95
Energy: Lightning
2 A1 104
2 A1 198
2 A2 147
1 A2 148
1 A2 150
1 A2b 069
1 A2b 070
2 A3 066
1 A3 151
1 A4 151
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# aad8bfa8
Energy: Lightning
2 A1 104
2 A1 198
2 A2 147
1 A2b 069
1 A2b 070
2 A3 066
1 A3a 021
1 A3a 065
2 A4 151
2 A4 156
2 P-A 005
2 P-A 007

# d3e55594
Energy: Lightning
2 A1 104
2 A1 198
1 A1 223
1 A2 147
1 A2 150
1 A2 155
2 A3 066
1 A3 151
2 A3a 065
1 A4 066
2 A4 151
2 P-A 005
2 P-A 007
