# 224fceea
Energy: Psychic
2 A1 205
1 A1a 068
1 A2 147
1 A2 150
1 A2 154
1 A2 155
1 A2b 035
1 A2b 070
2 A3 144
1 A3 151
2 A3a 054
2 A3a 056
2 P-A 005
2 P-A 007

# 4272f60a
Energy: Psychic
1 A1a 068
1 A2 150
1 A2b 035
2 A2b 072
2 A3 084
2 A3 144
1 A3 149
1 A3 151
2 A3a 054
2 A3a 056
1 A3a 064
2 P-A 005
2 P-A 007

# 4290dda3
Energy: Psychic
1 A1 127
1 A1 225
1 A1a 068
1 A2 150
1 A2 155
1 A2b 035
1 A2b 071
2 A3 084
2 A3 144
1 A3 151
2 A3a 054
2 A3a 056
2 P-A 005
2 P-A 007

# 4a349421
Energy: Psychic
1 A1 225
1 A1a 068
1 A2 147
1 A2 150
1 A2b 035
1 A2b 069
1 A2b 070
1 A3 084
2 A3 144
1 A3 151
2 A3a 054
2 A3a 056
2 P-A 005
1 P-A 006
2 P-A 007

# 4eeeccd6
Energy: Psychic
1 A1 225
1 A2 147
1 A2 150
1 A2b 035
1 A2b 072
1 A3 084
2 A3 144
2 A3 149
1 A3 151
2 A3a 054
1 A3a 055
2 A3a 056
2 P-A 005
2 P-A 007

# 53da4802
Energy: Psychic
1 A1a 068
1 A2 146
1 A2 147
1 A2 150
1 A2 155
1 A2b 035
1 A2b 070
1 A3 077
1 A3 084
2 A3 144
1 A3 151
2 A3a 054
2 A3a 056
2 P-A 005
2 P-A 007

# 5915813d
Energy: Psychic
1 A1 225
1 A2 147
1 A2 150
1 A2b 035
2 A3 084
2 A3 144
2 A3 149
1 A3 151
2 A3a 054
1 A3a 055
2 A3a 056
2 P-A 005
2 P-A 007

# 69c55f76
Energy: Psychic
1 A1 225
1 A1a 068
1 A2 146
1 A2 147
1 A2 150
1 A2 155
1 A2b 035
2 A3 084
2 A3 144
1 A3 151
2 A3a 054
2 A3a 056
2 P-A 005
2 P-A 007

# 8098d41f
Energy: Psychic
1 A1 223
1 A1 225
1 A1a 068
1 A2 150
1 A2 155
1 A2b 035
1 A2b 070
2 A3 084
2 A3 144
2 A3a 054
2 A3a 056
1 P-A 002
2 P-A 005
2 P-A 007

# 8397e43e
Energy: Psychic
1 A2 148
1 A2 150
1 A2 154
1 A2b 035
2 A3 144
2 A3a 056
1 A3b 028
1 B1 184
2 B1 201
2 B1 225
1 B2 155
1 B3 151
2 P-A 005
2 P-A 007

# 84aa1eb3
Energy: Psychic
1 A1 225
1 A1a 068
1 A2 147
1 A2 150
1 A2 155
1 A2b 035
2 A3 084
2 A3 144
1 A3 151
2 A3a 054
2 A3a 056
2 P-A 005
1 P-A 006
2 P-A 007

# a32357e8
Energy: Psychic
1 A1 223
1 A1a 068
1 A2 147
1 A2 150
1 A2 155
1 A2b 035
1 A2b 070
1 A3 077
1 A3 084
2 A3 144
1 A3 151
2 A3a 054
2 A3a 056
2 P-A 005
2 P-A 007

# a806d7df
Energy: Psychic
1 A1 223
1 A1 225
1 A2 147
1 A2 150
1 A2 155
1 A2b 035
1 A2b 070
2 A3 084
2 A3 144
1 A3 151
2 A3a 054
2 A3a 056
2 P-A 005
2 P-A 007

# bcfde7a9
Energy: Psychic
1 A1 223
1 A2 147
1 A2 150
1 A2 155
1 A2b 035
1 A2b 070
2 A3 084
2 A3 144
1 A3 151
2 A3a 054
2 A3a 056
1 P-A 002
2 P-A 005
2 P-A 007

# bf5b92b7
Energy: Psychic
1 A1 225
1 A1a 068
1 A2 150
1 A2 155
1 A2b 035
2 A3 084
2 A3 144
1 A3 151
2 A3a 054
1 A3a 055
2 A3a 056
2 P-A 005
1 P-A 006
2 P-A 007

# d61db7a9
Energy: Psychic
1 A2 147
1 A2 150
1 A2 155
1 A2b 035
2 A2b 072
2 A3 084
2 A3 144
1 A3 151
2 A3a 054
1 A3a 055
2 A3a 056
2 P-A 005
2 P-A 007

# e38cd5ba
Energy: Psychic
1 A1 225
1 A2 147
1 A2 148
1 A2 150
1 A2 155
1 A2b 035
2 A3 084
2 A3 144
1 A3 151
2 A3a 054
2 A3a 056
1 P-A 001
2 P-A 005
2 P-A 007
