# 0414ed9e
Energy: Grass
1 A1 001
1 A1 002
1 A1 003
2 A1 219
1 A1 225
2 A1a 004
2 A1a 005
2 A1a 006
1 A1a 056
1 A1a 068
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 2aa45763
Energy: Grass
1 A1 001
2 A1 002
1 A1 003
1 A1 219
1 A1a 001
2 A1a 002
2 A1a 004
2 A1a 005
2 A1a 006
2 A1a 068
2 P-A 005
2 P-A 007

# 4946c5a6
Energy: Grass
1 A1 001
1 A1 002
1 A1 003
1 A1 026
2 A1 219
2 A1a 004
2 A1a 005
2 A1a 006
2 A1a 009
2 P-A 002
2 P-A 005
2 P-A 007

# 647362b7
Energy: Grass
1 A1 001
1 A1 002
1 A1 003
2 A1 219
1 A1a 001
1 A1a 002
2 A1a 004
2 A1a 005
2 A1a 006
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 877c5fda
Energy: Grass
1 A1 001
1 A1 002
1 A1 003
2 A1 219
1 A1a 001
1 A1a 002
1 A1a 004
2 A1a 005
2 A1a 006
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
1 P-A 027
