# 0563dc82
Energy: Psychic
1 A1 120
1 A1 123
1 A1 225
1 A2 070
1 A2 072
1 A2 147
1 A2 150
2 A3 144
1 A3 155
1 B1 121
1 B1 225
2 B2 070
1 B2 145
2 B2 155
1 P-A 005
2 P-A 007

# 20dd15bf
Energy: Psychic
2 A1 120
1 A1 121
1 A1 122
1 A1 123
1 A2 147
1 A2 150
1 A2a 033
1 A2a 073
2 A3 144
1 B1 102
2 B1 121
1 B1 196
1 B1 225
2 P-A 005
2 P-A 007

# 3250b2aa
Energy: Psychic
2 A1 120
1 A1 121
1 A1 122
1 A1 123
1 A2 150
1 A2 155
2 A3 144
2 A3 155
2 B1 109
2 B1 121
1 B1 225
2 P-A 005
2 P-A 007

# 441d90ee
Energy: Psychic
1 A1 121
1 A1 122
1 A1 123
1 A2 147
1 A2 150
2 A2a 031
1 A2a 033
1 A2a 073
2 A3 144
1 B1 102
2 B1 121
1 B1 196
1 B1 225
1 B1 226
1 P-A 005
2 P-A 007

# 5d6a2a8d
Energy: Psychic
2 A1 120
1 A1 122
2 A1 123
1 A2 150
2 A3 144
2 A3 155
2 B1 109
2 B1 121
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# 8d0e68dd
Energy: Psychic
2 A1 120
2 A1 123
1 A2 146
1 A3 080
2 A3 144
1 A3 155
2 B1 121
1 B1 223
1 B1 225
2 P-A 002
2 P-A 005
2 P-A 007
1 P-A 020

# 9a002708
Energy: Psychic
2 A1 120
1 A1 121
2 A1 122
1 A1 123
2 A2 147
1 A2 150
2 A3 144
1 A3 155
1 B1 109
2 B1 121
1 B1 225
2 P-A 005
2 P-A 007

# a469681d
Energy: Psychic
2 A1 120
1 A1 122
2 A1 123
1 A1 225
2 A2 147
2 A3 144
2 A3 155
2 B1 121
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# c6e981ad
Energy: Psychic
1 A1 120
1 A1 123
1 A2 070
1 A2 072
1 A2 147
1 A2 150
1 A2a 031
1 A2b 070
2 A3 144
2 A3 155
1 B1 121
2 B2 070
1 B2 145
1 B2 149
1 P-A 005
2 P-A 007

# cbbad1cd
Energy: Psychic
2 A1 120
2 A1 123
1 A2 146
2 A3 144
2 A3 155
1 B1 109
2 B1 121
1 B1 225
2 P-A 002
2 P-A 005
2 P-A 007
1 P-A 020

# d65256c1
Energy: Psychic
2 A1 123
1 A2 147
1 A2 150
1 A2 155
2 A2a 031
1 A2a 033
2 A3 144
1 A3 155
2 B1 109
1 B1 121
2 B1 225
1 B1 226
1 P-A 005
2 P-A 007

# fca79aa0
Energy: Psychic
2 A1 120
2 A1 123
1 A2 146
2 A3 144
2 A3 155
2 B1 121
1 B1 223
1 B1 225
2 P-A 002
2 P-A 005
2 P-A 007
1 P-A 020
