# 025410c6
Energy: Water
2 A1 206
2 A1 219
2 A2 006
2 A2 007
2 A2 050
2 A2 147
2 A2a 010
2 A2a 072
2 P-A 005
2 P-A 007

# 02d30f4f
Energy: Grass
2 A1 219
1 A1 225
1 A1a 003
2 A1a 061
2 A2 006
2 A2 007
1 A2 146
1 A2 147
2 A2a 010
2 P-A 001
2 P-A 005
2 P-A 007

# 034fa484
Energy: Water
2 A1 206
2 A1 219
2 A2 006
2 A2 007
2 A2 147
2 A2 150
2 A2a 010
2 A2a 072
2 P-A 005
2 P-A 007

# 05f8fbee
Energy: Fighting
2 A1 219
1 A1 225
1 A1a 061
1 A2 006
1 A2 007
1 A2 088
1 A2 089
1 A2 144
2 A2 146
2 A2 147
1 A2 150
1 A2 154
1 A2a 010
2 P-A 005
2 P-A 007

# 11a7e6b7
Energy: Water
2 A1 219
1 A1 225
2 A1a 061
2 A2 006
2 A2 007
2 A2 147
1 A2 150
2 A2a 010
2 A2a 072
2 P-A 005
2 P-A 007

# 11cc4062
Energy: Water
2 A1 219
1 A1 225
2 A1a 061
2 A2 006
2 A2 007
1 A2 148
1 A2 150
2 A2a 010
2 A2a 072
1 P-A 002
2 P-A 005
2 P-A 007

# 13436805
Energy: Water
2 A1 219
1 A1a 032
2 A1a 061
2 A2 006
2 A2 007
2 A2 147
1 A2 150
2 A2a 010
2 A2a 072
2 P-A 005
2 P-A 007

# 146ca96e
Energy: Water
2 A1 206
2 A1 219
2 A2 006
2 A2 007
1 A2 146
2 A2 147
2 A2a 010
2 A2a 072
2 P-A 005
1 P-A 006
2 P-A 007

# 159fd7f8
Energy: Water
2 A1 219
1 A1 225
2 A1a 061
2 A2 006
2 A2 007
1 A2 146
1 A2 147
1 A2 150
2 A2a 010
1 A2a 072
1 P-A 002
2 P-A 005
2 P-A 007

# 19cf3451
Energy: Water
2 A1 206
2 A1 219
1 A1 225
2 A2 006
2 A2 007
1 A2 146
2 A2 148
1 A2 150
1 A2a 010
2 A2a 072
2 P-A 005
2 P-A 007

# 1a52f7d1
Energy: Water
2 A1 206
2 A1 219
2 A2 006
2 A2 007
2 A2 050
1 A2 147
1 A2 150
2 A2a 010
1 A2a 072
1 P-A 002
2 P-A 005
2 P-A 007

# 1d0e299d
Energy: Water
2 A1 206
2 A1 219
1 A1 225
2 A2 006
2 A2 007
2 A2 050
1 A2 147
