# 50948d3d
Energy: Grass
1 A1 010
1 A1 219
1 A2 150
1 A2a 010
2 A2b 001
2 A2b 003
1 A2b 072
2 A3 144
1 A3 147
2 A3b 034
2 A3b 055
2 P-A 005
2 P-A 007

# 759f631b
Energy: Grass
2 A1 008
1 A1 010
1 A1 225
1 A2 147
1 A2 150
2 A2b 003
2 A3 144
2 A3 155
2 A3b 034
2 A3b 055
2 P-A 005
2 P-A 007

# b9ea0548
Energy: Grass
1 A1 010
1 A1 225
1 A2 147
1 A2 150
2 A2b 001
2 A2b 003
2 A3 144
1 A3 151
1 A3 155
2 A3b 034
2 A3b 055
2 P-A 005
2 P-A 007

# c47a1709
Energy: Grass
1 A1 010
1 A2a 010
2 A2b 001
2 A2b 003
2 A3 144
2 A3 147
1 A3 155
2 A3b 034
2 A3b 055
2 P-A 005
1 P-A 006
2 P-A 007

# cce3b310
Energy: Grass
1 A1 010
2 A2b 001
1 A2b 002
2 A2b 003
1 A2b 072
2 A3 144
1 A3 147
2 A3 155
2 A3b 034
2 A3b 055
2 P-A 005
2 P-A 007

# d4ec8c75
Energy: Grass
2 A1 008
1 A1 010
2 A2 147
1 A2 150
2 A2b 003
2 A3 144
2 A3 155
2 A3b 034
2 A3b 055
2 P-A 005
2 P-A 007

# d70bb6bf
Energy: Grass
1 A1 008
1 A1a 061
1 A2 146
1 A2 150
1 A2b 001
1 A2b 002
2 A2b 003
1 A2b 071
2 A3 144
1 A3 147
1 A3 155
2 A3b 034
1 A3b 055
2 P-A 005
2 P-A 007

# f5421ead
Energy: Grass
2 A1 008
1 A1 010
1 A1a 061
1 A2b 002
2 A2b 003
2 A2b 072
2 A3 144
2 A3 147
2 A3 155
1 A3b 034
2 P-A 005
2 P-A 007

# f8e2793e
Energy: Grass
1 A2 020
1 A2 150
1 A2 155
2 A2b 001
2 A2b 003
1 A2b 072
2 A3 144
1 A3 147
1 A3 155
2 A3b 034
2 A3b 055
2 P-A 005
2 P-A 007
