# 087361b3
Energy: Fire
2 A1 043
1 A1 048
2 A1a 010
2 A2 027
2 A2 028
2 A2 029
2 A2 146
1 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 48689bfb
Energy: Fire
2 A1 043
2 A1a 010
2 A2 027
2 A2 028
2 A2 029
1 A2 141
2 A2 146
1 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 53581f00
Energy: Fire
2 A1 042
2 A1 043
2 A2 027
2 A2 028
2 A2 029
1 A2 104
1 A2 146
1 A2 147
1 A2 150
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 5e0e47ce
Energy: Fire
1 A1 042
1 A1 043
1 A1 223
1 A1 225
2 A2 027
2 A2 028
2 A2 029
1 A2 146
2 A2 148
1 A2 150
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 63395f3b
Energy: Fire
2 A1 042
2 A1 043
2 A1 221
1 A1 225
2 A2 027
2 A2 028
1 A2 029
2 A2 146
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 96b4d98f
Energy: Fire
2 A1 042
2 A1 043
1 A1 044
2 A1 221
1 A1 225
1 A2 027
1 A2 028
1 A2 029
1 A2 146
2 A2 148
2 A2 150
2 P-A 005
2 P-A 007

# 9c23bf28
Energy: Fire
2 A1 043
1 A1 221
1 A1 225
2 A1a 010
2 A2 027
2 A2 028
2 A2 029
2 A2 146
2 A2 154
2 P-A 005
2 P-A 007

# ac08d983
Energy: Fire
2 A1 042
2 A1 043
2 A2 027
2 A2 028
2 A2 029
2 A2 146
2 A2 147
2 A2 150
2 P-A 005
2 P-A 007

# bd229069
Energy: Fire
2 A1 043
1 A1 198
2 A1a 010
2 A2 027
2 A2 028
2 A2 029
2 A2 146
1 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# c5d7cb65
Energy: Fire
2 A1 043
2 A1 225
2 A2 027
2 A2 028
2 A2 029
1 A2 078
1 A2 146
2 A2 148
2 A2 154
2 P-A 005
2 P-A 007

# e0c2ff17
Energy: Fire
2 A1 043
2 A1 223
2 A1a 010
2 A2 027
2 A2 028
2 A2 029
1 A2 146
1 A2 147
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# ed25a013
Energy: Fire
2 A1 043
1 A1 198
1 A1 221
2 A1a 010
2 A2 027
2 A2 028
2 A2 029
1 A2 146
1 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# fd102fc2
Energy: Fire
2 A1 043
1 A1 198
2 A1a 010
2 A2 027
2 A2 028
2 A2 029
2 A2 146
2 A2 154
1 P-A 002
2 P-A 005
2 P-A 007
