# 1269b8d5
Energy: Fighting
1 A1 154
1 A1 155
1 A2 150
1 B1 225
1 B2 017
1 B2 145
1 B2 147
2 B3 079
1 B3 080
2 B3 081
1 B3 149
1 B3 154
1 B3 155
1 P-A 002
2 P-A 005
2 P-A 007

# 14a5180b
Energy: Fighting
2 A2 091
2 A2 150
2 A4 102
2 B1 225
1 B2 017
1 B2 147
2 B3 081
1 B3 149
1 B3 154
2 P-A 002
2 P-A 005
2 P-A 007

# 2353e05f
Energy: Fighting
2 A2 091
1 A2 148
2 A2 150
2 A4 102
2 B1 225
1 B2 017
2 B3 081
1 B3 149
1 B3 154
2 P-A 002
2 P-A 005
2 P-A 007

# 27038db6
Energy: Fighting
2 A2 091
1 A2 092
1 A2 150
2 A4 102
2 B1 225
1 B2 017
1 B2 145
2 B3 081
1 B3 149
1 B3 154
2 P-A 002
2 P-A 005
2 P-A 007

# 2b5be077
Energy: Fighting
1 A1 154
1 A2 092
1 A2 148
1 A2 150
2 B1 225
1 B2 017
1 B2 145
1 B2 147
2 B3 079
1 B3 081
1 B3 149
1 B3 154
1 P-A 002
2 P-A 005
2 P-A 007
1 P-B 051

# 2d2e7611
Energy: Fighting
2 A2 091
2 A2 150
2 A4 102
2 B1 225
1 B2 017
1 B2 145
2 B3 081
1 B3 149
1 B3 154
2 P-A 002
2 P-A 005
2 P-A 007

# 2e9e7a84
Energy: Fighting
2 A2 091
1 A2 147
1 A2 148
1 A2 150
1 A2b 070
1 A4 102
2 B1 225
1 B2 017
1 B2 147
2 B3 081
1 B3 149
1 B3 154
1 P-A 002
2 P-A 005
1 P-A 007
1 P-B 051

# 308a445e
Energy: Fighting
1 A1 154
2 A2 091
1 A2 150
2 B1 225
1 B2 017
2 B2 145
1 B2 147
2 B3 081
1 B3 149
1 B3 154
1 P-A 002
2 P-A 005
2 P-A 007
1 P-B 051

# 3cbd72f6
Energy: Fighting
2 A2 091
1 A2 092
2 A2 148
2 A2 150
2 A4 102
2 B1 225
1 B2 017
2 B3 081
1 B3 154
1 P-A 002
2 P-A 005
2 P-A 007

# 42e3ab30
Energy: Fighting
1 A1 154
2 A2 091
1 A2 150
1 A2b 070
2 B1 225
2 B1a 065
1 B2 017
1 B2 145
2 B3 081
1 B3 149
1 B3 154
1 P-A 002
2 P-A 005
2 P-A 007

# 432b24df
Energy: Fighting
1 A1 225
1 A2 150
1 B1 223
1 B1 225
1 B1a 065
1 B2 017
1 B3 078
2 B3 079
1 B3 080
2 B3 081
1 B3 149
1 B3 154
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 4ac8b295
Energy: Fighting
1 A1 154
2 A2 091
1 A2 092
1 A2 148
1 A2 150
2 B1 225
1 B2 017
1 B2 145
1 B2 147
1 B3 081
1 B3 149
1 B3 154
1 P-A 002
2 P-A 005
2 P-A 007
1 P-B 051

# 4c266d68
Energy: Fighting
2 A2 148
1 A2 150
2 A4 102
2 B1 225
1 B2 017
2 B3 079
2 B3 081
1 B3 149
1 B3 154
2 P-A 002
2 P-A 005
2 P-A 007

# 555c528d
Energy: Fighting
1 A1 225
2 B1 177
1 B1 223
1 B1 225
1 B2 017
1 B2a 088
2 B3 079
1 B3 080
2 B3 081
1 B3 149
