# 00049557
Energy: Grass
2 A1 021
1 A1 023
2 A1 219
1 A1 225
1 A1a 002
2 A1a 003
1 A1a 004
2 A1a 005
2 A1a 006
1 A1a 068
1 P-A 002
2 P-A 005
2 P-A 007

# 00d41a45
Energy: Grass
1 A1 021
1 A1 023
2 A1 219
1 A1 225
2 A1a 003
1 A1a 068
2 A2 022
2 A2 147
1 A2 148
1 A2 150
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 0100d4b2
Energy: Grass
1 A1 023
2 A1 219
1 A1 225
2 A1a 001
1 A1a 002
2 A1a 003
2 A1a 004
2 A1a 005
1 A1a 006
1 A1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# 03267d36
Energy: Grass
2 A1 021
1 A1 023
1 A1 115
1 A1 116
1 A1 117
2 A1 219
1 A1 225
2 A1a 003
1 A1a 005
1 A1a 006
1 A1a 032
1 P-A 002
2 P-A 005
2 P-A 007
1 P-A 027

# 05a44b6c
Energy: Grass
1 A1 023
2 A1 219
2 A1 225
2 A1a 001
1 A1a 002
2 A1a 003
2 A2 147
1 A2 148
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# 0625688c
Energy: Grass
1 A1 021
1 A1 023
2 A1 219
1 A1 223
1 A1 225
2 A1a 003
1 A1a 004
1 A1a 005
1 A1a 006
1 A2 147
1 A2 150
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 07c4d1c0
Energy: Grass
2 A1 021
1 A1 022
1 A1 023
2 A1 219
2 A1 225
2 A1a 003
2 A1a 068
1 A2 022
2 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# 07e0e14c
Energy: Grass
2 A1 021
1 A1 023
1 A1 029
1 A1 030
1 A1 223
2 A1a 003
2 A1a 004
2 A1a 005
1 A1a 006
1 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# 0b15538f
Energy: Grass
2 A1 021
1 A1 023
2 A1 219
1 A1 225
2 A1a 003
1 A1a 068
2 A2 022
1 A2 146
2 A2 147
1 A2 148
1 A2 150
2 P-A 002
2 P-A 005

# 10a1b969
Energy: Grass
1 A1 023
1 A1 219
2 A1 225
2 A1a 001
