# 0b40f763
Energy: Fighting
1 A1 154
1 A1 225
2 A2 089
2 A2 144
1 A2 150
2 A3 144
2 B1 225
2 B2 145
1 B3 079
1 B3 081
2 P-A 005
2 P-A 007
1 P-B 051

# 275ed95b
Energy: Fighting
2 A2 089
2 A2 144
1 A2 150
2 A3 144
1 A4 101
2 B1 225
2 B3 079
2 B3 081
1 B3 149
1 B3 154
2 P-A 005
2 P-A 007

# 2ae4a5f8
Energy: Fighting
1 A1 225
1 A2 088
2 A2 089
1 A2 091
1 A2 092
2 A2 144
1 A2 150
1 A3 144
2 B1 225
1 B2 124
1 B3 079
1 B3 081
2 B3 148
1 P-A 005
2 P-A 007

# 3812ce12
Energy: Fighting
1 A1 154
2 A2 089
2 A2 091
2 A2 144
1 A2 146
1 A2 150
1 A2b 070
2 A3 144
1 B1 225
1 B1a 065
1 B3 081
1 B3 149
2 P-A 005
2 P-A 007

# 4e6d69a9
Energy: Fighting
2 A2 089
2 A2 144
1 A2 150
2 A3 144
2 B1 109
1 B1 225
1 B3 079
1 B3 081
2 B3 148
1 B3 149
1 B3 154
2 P-A 005
2 P-A 007

# 574b2fc4
Energy: Fighting
1 A2 088
2 A2 089
1 A2 092
2 A2 144
1 A2 150
2 A3 144
1 A4 101
2 B1 225
2 B3 079
1 B3 081
1 B3 154
2 P-A 005
2 P-A 007

# 6bf9d64b
Energy: Fighting
1 A2 088
2 A2 089
1 A2 092
2 A2 144
1 A2 150
2 A3 144
1 A4 101
2 B1 225
2 B3 079
1 B3 081
1 B3 149
1 B3 154
1 P-A 005
2 P-A 007

# 6f2aa643
Energy: Fighting
1 A1 225
2 A2 089
2 A2 144
2 A2 148
1 A2 150
2 A3 144
1 B1 109
2 B1 225
1 B1a 065
1 B2 145
1 B3 079
1 B3 081
1 P-A 005
2 P-A 007

# 70539277
Energy: Fighting
1 A2 088
2 A2 089
2 A2 091
1 A2 092
2 A2 144
1 A2 148
1 A2 150
1 A3 144
2 B1 225
1 B3 081
1 B3 149
1 B3 154
1 P-A 002
1 P-A 005
2 P-A 007

# 786b9ae1
Energy: Fighting
1 A1 225
1 A2 088
2 A2 089
1 A2 091
1 A2 092
2 A2 144
1 A2 150
1 A3 144
1 A4 102
1 B1 225
1 B2 124
1 B3 079
1 B3 081
2 B3 148
1 P-A 005
2 P-A 007

# 80cb11d1
Energy: Fighting
2 A2 089
1 A2 091
2 A2 144
1 A2 150
2 A3 144
1 B1 225
1 B3 079
2 B3 081
1 B3 149
1 B3 154
1 P-A 002
2 P-A 005
2 P-A 007
1 P-B 051

# 8153fba3
Energy: Fighting
1 A1 225
2 A2 089
2 A2 144
1 A2 150
2 A3 144
2 B1 225
1 B2 124
2 B3 079
2 B3 081
1 B3 149
1 B3 154
1 P-A 005
2 P-A 007

# 848adf7b
Energy: Fighting
1 A1a 068
2 A2 089
2 A2 144
1 A2 150
2 A3 144
1 A4 101
2 B1 225
2 B3 079
2 B3 081
1 B3 149
1 B3 154
1 P-A 005
2 P-A 007

# 95af0623
Energy: Fighting
2 A2 089
1 A2 091
2 A2 144
2 A2 148
1 A2 150
1 A3 142
2 A3 144
1 A4 102
1 B1 225
1 B1a 065
1 B2b 069
1 B3 081
1 B3 149
1 P-A 005
2 P-A 007

# bedd2c3e
Energy: Fighting
1 A2 088
2 A2 089
1 A2 092
2 A2 144
1 A2 150
2 A3 144
1 B1 225
1 B2 150
2 B3 079
1 B3 081
1 B3 149
1 B3 154
1 P-A 002
1 P-A 005
2 P-A 007

# d4b339bf
Energy: Fighting
2 A2 089
2 A2 144
2 A2 148
1 A2 150
2 A3 144
1 B1 109
2 B1 225
1 B1a 065
2 B2 145
2 B3 079
1 B3 081
2 P-A 007

# e2e442fb
Energy: Fighting
2 A2 089
2 A2 144
2 A2 148
1 A2 150
1 A2b 070
2 A3 144
1 B1 109
2 B1 225
1 B1a 065
1 B2 145
1 B3 079
1 B3 081
1 P-A 005
2 P-A 007

# eedd0a6f
Energy: Fighting
1 A1 225
2 A2 089
2 A2 144
1 A2 150
2 A3 144
1 B1 109
2 B1 225
1 B1a 065
2 B2 145
1 B3 079
1 B3 081
2 P-A 005
2 P-A 007
