# 00c81934
Energy: Metal
2 A1 181
2 A1 182
1 A1 223
1 A1 225
1 A1a 068
2 A2 111
2 A2 147
2 A2 148
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# 07adfe10
Energy: Metal
2 A1 181
2 A1 182
2 A1 223
2 A2 111
2 A2 147
1 A2 148
2 A2 150
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 147934c5
Energy: Metal
2 A1 181
2 A1 182
1 A1 225
2 A2 111
2 A2 147
2 A2 148
1 A2 150
1 A2b 070
1 A2b 071
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 1533f4c0
Energy: Metal
2 A1 181
2 A1 182
1 A1 223
1 A1 225
1 A2 078
2 A2 111
1 A2 147
2 A2 148
1 A2 150
1 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 248d44cc
Energy: Metal
2 A1 181
2 A1 182
1 A1 223
1 A1 225
2 A2 111
1 A2 146
2 A2 147
2 A2 148
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 24ceb466
Energy: Metal
2 A1 181
2 A1 182
1 A1 225
1 A1a 056
1 A1a 068
2 A2 111
2 A2 146
2 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 26a7798a
Energy: Metal
2 A1 181
2 A1 182
1 A1 203
2 A2 111
1 A2 146
2 A2 147
1 A2 148
1 A2 150
1 A2 154
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 26d3b93f
Energy: Metal
2 A1 181
1 A1 182
2 A1 223
1 A1 225
2 A2 111
1 A2 146
2 A2 147
2 A2 148
1 A2 150
2 A2a 075
1 P-A 002
1 P-A 005
2 P-A 007

# 27e3da8f
Energy: Metal
2 A1 181
2 A1 182
1 A1 225
2 A2 111
2 A2 147
2 A2 148
1 A2 150
1 A2 154
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 2beb27f5
Energy: Metal
2 A1 181
1 A1 182
2 A1 225
2 A2 111
2 A2 146
2 A2 147
2 A2 148
1 A2 150
1 A2 155
1 P-A 002
2 P-A 005
2 P-A 007

# 354e9f7c
Energy: Metal
2 A1 181
2 A1 182
2 A1 225
2 A2 111
1 A2 146
2 A2 147
2 A2 148
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# 3e7896ff
Energy: Metal
2 A1 181
1 A1 182
2 A1 223
1 A1 225
1 A1a 068
2 A2 111
1 A2 120
1 A2 146
2 A2 147
2 A2 148
1 A2 150
1 A2 154
1 P-A 005
2 P-A 007

# 4c00a9ff
Energy: Metal
2 A1 181
2 A1 182
2 A1 223
1 A1 225
2 A2 111
2 A2 147
2 A2 148
1 A2 155
2 P-A 002
2 P-A 005
2 P-A 007

# 576e31f3
Energy: Metal
2 A1 181
2 A1 182
1 A1 225
2 A2 111
1 A2 146
2 A2 147
2 A2 148
1 A2 150
1 A2 154
1 A2a 075
1 P-A 002
2 P-A 005
2 P-A 007

# 594b38e2
Energy: Metal
2 A1 181
2 A1 182
2 A2 111
1 A2 150
1 A2 155
2 A4 153
1 A4 157
2 B1 219
1 B1 223
1 B1 225
2 P-A 001
1 P-A 005
2 P-A 007

# 6e0f1522
Energy: Metal
2 A1 181
2 A1 182
2 A1 223
2 A2 111
2 A2 147
2 A2 148
1 A2 150
1 A2 154
1 A2a 069
1 A2a 075
2 P-A 005
2 P-A 007

# 764170e9
Energy: Metal
2 A1 181
2 A1 182
1 A1 225
1 A2 022
2 A2 111
1 A2 147
2 A2 148
1 A2 150
2 A2a 075
2 P-A 001
2 P-A 005
2 P-A 007

# 7e9bd845
Energy: Metal
2 A1 181
2 A1 182
2 A1 223
1 A1 225
2 A2 111
1 A2 146
2 A2 147
2 A2 148
1 A2 150
1 P-A 001
2 P-A 005
2 P-A 007

# 7fd28cfd
Energy: Metal
2 A1 181
2 A1 182
1 A1 225
2 A2 111
1 A2 146
1 A2 147
2 A2 148
2 A2 150
2 A2a 075
1 P-A 001
2 P-A 005
2 P-A 007

# 93613777
Energy: Metal
2 A1 181
2 A1 182
1 A1a 068
2 A2 111
1 A2 120
2 A2 147
2 A2 148
1 A2 150
1 A2 155
1 A2a 075
1 A2b 070
2 P-A 005
2 P-A 007

# 99f1276b
Energy: Metal
2 A1 181
2 A1 182
2 A2 111
2 A2 147
2 A2 148
1 A2 150
1 A2 154
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 9fc86e7d
Energy: Metal
2 A1 181
2 A1 182
2 A2 111
1 A2 146
2 A2 147
1 A2 148
