# 05da283c
Energy: Water
1 A2 146
2 A2 147
2 A2a 072
2 A2b 018
2 A2b 019
1 A2b 069
2 A3 049
2 A3 097
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 27af65cd
Energy: Water
1 A2 146
2 A2 147
1 A2 155
2 A2a 072
2 A2b 018
2 A2b 019
1 A2b 069
2 A3 049
2 A3 097
1 P-A 001
2 P-A 005
2 P-A 007

# 48ca629c
Energy: Water
2 A1 220
2 A2 147
1 A2 155
1 A2a 072
2 A2b 018
2 A2b 019
1 A2b 070
2 A3 049
2 A3 097
2 P-A 005
1 P-A 006
2 P-A 007

# a866cfce
Energy: Water
1 A2 146
2 A2 147
1 A2 155
2 A2a 072
2 A2b 018
2 A2b 019
1 A2b 069
2 A3 049
2 A3 097
2 P-A 001
1 P-A 005
2 P-A 007

# e8fe0cef
Energy: Water
2 A1 220
1 A1a 068
1 A2 147
1 A2 150
1 A2 155
2 A2a 072
1 A2b 018
1 A2b 019
2 A3 049
2 A3 097
1 A3 151
1 A3a 064
2 P-A 005
2 P-A 007
