# 1dcb6726
Energy: Metal
1 A2 146
1 A2 148
1 A2 150
1 A2 155
1 A2b 071
2 A3 085
2 A3 122
2 A3 155
2 A3b 034
2 A3b 056
1 B1 326
2 P-A 005
2 P-A 007

# 2260b73d
Energy: Metal
1 A1 225
1 A2 150
2 A2b 071
2 A3 085
2 A3 122
2 A3 144
2 A3b 034
2 A3b 056
1 A4 124
2 P-A 005
1 P-A 006
2 P-A 007

# 795bfc0e
Energy: Metal
1 A1 225
1 A2 119
1 A2b 071
2 A3 085
2 A3 122
2 A3 144
1 A3 155
2 A3b 034
2 A3b 056
1 A4 153
2 P-A 005
1 P-A 006
2 P-A 007

# 9997f8d5
Energy: Metal
1 A1a 068
1 A2 119
2 A2b 071
2 A3 085
1 A3 086
2 A3 122
2 A3 144
2 A3b 034
2 A3b 056
1 A4 153
2 P-A 005
2 P-A 007

# bc67e970
Energy: Metal
1 A2 146
1 A2b 071
2 A3 085
1 A3 117
2 A3 122
2 A3 144
1 A3 151
1 A3 155
1 A3a 047
2 A3b 034
2 A3b 056
2 P-A 005
2 P-A 007

# e14d152c
Energy: Metal
1 A2 147
1 A2 150
1 A2 155
2 A3 085
1 A3 086
2 A3 122
1 A3 123
2 A3 144
1 A3 155
2 A3b 034
2 A3b 056
2 P-A 005
2 P-A 007
