# 1c9b89bb
Energy: Metal
2 A1 224
2 A2 111
1 A2 147
1 A2 148
1 A3 151
2 A4 092
2 A4 122
2 A4 153
2 A4 160
1 P-A 001
2 P-A 005
2 P-A 007

# 4417c7a3
Energy: Metal
1 A1 223
2 A1 224
2 A2 111
2 A2 148
1 A2 150
1 A3 151
2 A4 092
2 A4 122
1 A4 153
1 A4 160
2 P-A 005
1 P-A 006
2 P-A 007

# 88f597b8
Energy: Metal
2 A1 224
2 A2 111
1 A2 148
1 A2 150
2 A4 092
2 A4 122
1 A4 153
2 A4 160
1 B1 219
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# 96154776
Energy: Metal
2 A1 224
2 A2 111
1 A2 147
1 A2 148
1 A2 150
1 A2 155
1 A4 032
1 A4 066
2 A4 092
2 A4 122
2 A4 160
2 P-A 005
2 P-A 007
