# 430b6a95
Energy: Psychic
1 A1 225
1 A2 064
2 A2 065
1 A2 147
1 A2 150
1 A2 152
1 A2b 070
2 A3 144
2 A4 078
1 B1 225
2 B2 070
1 B3 147
2 P-A 005
2 P-A 007

# 5b599d87
Energy: Psychic
2 A2 063
2 A2 065
1 A2 150
2 A2 152
1 A3 077
2 A3 144
1 B1 225
2 B2 070
2 B2 155
1 B3a 071
2 P-A 005
2 P-A 007

# 83f91582
Energy: Psychic
1 A2 064
2 A2 065
1 A2 147
1 A2 150
2 A2 152
1 A3 144
1 A3 155
2 A4 078
1 B1 225
2 B2 070
1 B2 145
1 B2 155
2 P-A 005
2 P-A 007

# 89b2a467
Energy: Psychic
2 A2 063
1 A2 064
2 A2 065
1 A2 147
1 A2 150
2 A2 152
2 A3 144
1 A3 155
1 B1 225
2 B2 070
1 B2 155
1 P-A 005
1 P-A 006
2 P-A 007

# 92779eb7
Energy: Psychic
1 A2 064
2 A2 065
1 A2 147
2 A2 152
2 A3 144
1 A3 155
2 A4 078
1 B1 225
1 B1 226
2 B2 070
2 B2 155
1 P-A 005
2 P-A 007

# f91bd172
Energy: Psychic
2 A2 063
2 A2 065
1 A2 150
2 A2 152
2 A3 144
1 B1 106
1 B1 225
1 B1 226
2 B2 070
1 B2 149
1 B2 155
1 P-A 005
1 P-A 006
2 P-A 007
