# 1d7cc2b4
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
1 A1 196
2 A1 203
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 2005deed
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
2 A1 203
1 A1 218
1 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 7e2a53f7
Energy: Psychic
2 A1 120
2 A1 123
1 A1 127
2 A1 203
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 020

# 91abc12c
Energy: Psychic
2 A1 123
2 A1 203
1 A1 225
2 A1a 068
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2a 031
2 A2a 032
1 P-A 001
2 P-A 005
2 P-A 007

# a26e2953
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
1 A1 127
2 A1 203
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# b0ce6e6a
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
2 A1 203
1 A1 218
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# b5c8b389
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
1 A1 127
2 A1 203
1 A1 223
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# bb40fd03
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
2 A1 203
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# c0a6ebd0
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
2 A1 203
2 A1 223
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# c477b892
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
1 A1 127
2 A1 203
2 A1 223
1 A1 225
2 A1a 068
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# d14fa1be
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
2 A1 203
2 A1 218
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
