# 4becea53
Energy: Metal
2 A1 098
1 A1 225
2 A2 053
2 A2 111
1 A2 146
1 A2 147
2 A2 148
1 A2 150
2 A2a 053
1 A2a 057
2 P-A 005
2 P-A 007
1 P-A 045

# 4df6ea4c
Energy: Metal
2 A1 098
1 A1 225
2 A2 053
2 A2 111
2 A2 147
2 A2 148
1 A2 150
2 A2a 053
1 A2a 057
2 P-A 005
2 P-A 007
1 P-A 045

# 5096df5a
Energy: Metal
2 A1 098
1 A1 225
2 A2 053
1 A2 086
2 A2 111
2 A2 147
2 A2 148
1 A2 150
2 A2a 053
1 A2a 057
2 P-A 005
2 P-A 007

# 577455cb
Energy: Metal
2 A1 098
1 A1 225
2 A2 053
2 A2 111
1 A2 146
2 A2 147
1 A2 148
1 A2 150
2 A2a 053
1 A2a 057
2 P-A 005
2 P-A 007
1 P-A 045

# c2bf8a8a
Energy: Metal
2 A1 098
1 A1 225
2 A2 053
2 A2 111
2 A2 147
2 A2 148
1 A2 150
1 A2a 042
2 A2a 053
1 A2a 057
2 P-A 005
2 P-A 007
