# 0a0c7f82
Energy: Fire
2 A1 048
1 A1 223
2 A2 027
2 A2 028
2 A2 029
2 A2 146
1 A2 148
1 A2 150
2 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 0b27be1d
Energy: Fire
2 A1 048
1 A1 225
2 A2 027
2 A2 028
2 A2 029
2 A2 146
1 A2 150
2 A2 154
1 A2 155
1 P-A 002
2 P-A 005
2 P-A 007

# 14009543
Energy: Fire
2 A1 048
1 A1 225
2 A2 027
2 A2 028
2 A2 029
2 A2 146
2 A2 154
1 A2 155
2 P-A 002
2 P-A 005
2 P-A 007

# 1b561d71
Energy: Fire
2 A1 048
1 A1 225
2 A2 027
2 A2 028
2 A2 029
1 A2 078
1 A2 146
1 A2 150
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 1cd93ed0
Energy: Fire
2 A1 048
1 A1 225
2 A2 027
2 A2 028
2 A2 029
1 A2 078
2 A2 146
1 A2 147
2 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 28eb523e
Energy: Fire
2 A1 048
2 A2 027
1 A2 028
2 A2 029
1 A2 150
1 A2b 071
2 A3 144
1 A3 151
2 B1 217
2 B1 225
2 P-A 005
2 P-A 007

# 2ba8c378
Energy: Fire
2 A1 048
2 A2 027
2 A2 028
2 A2 029
1 A2 146
1 A2 147
2 A2 148
1 A2 150
2 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 3f8e14e8
Energy: Fire
2 A1 048
2 A2 027
2 A2 028
2 A2 029
2 A2 146
2 A2 147
2 A2 150
2 A2 154
2 P-A 005
2 P-A 007

# 4b3ca63e
Energy: Fire
2 A1 048
1 A1 225
2 A2 027
2 A2 028
2 A2 029
1 A2 104
1 A2 146
1 A2 147
1 A2 150
1 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 4c520d3f
Energy: Fire
2 A1 048
1 A1 225
2 A2 027
2 A2 028
2 A2 029
2 A2 146
2 A2 148
1 A2 150
1 A2 154
2 P-A 005
1 P-A 006
2 P-A 007

# 54d4fdc0
Energy: Fire
2 A1 048
1 A1 198
2 A1 225
2 A2 027
2 A2 028
2 A2 029
2 A2 146
1 A2 147
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 5727bce8
Energy: Fire
2 A1 048
2 A2 027
2 A2 028
2 A2 029
1 A2 104
1 A2 146
1 A2 147
1 A2 148
2 A2 150
2 A2 154
2 P-A 005
2 P-A 007

# 5f4508eb
Energy: Fire
2 A1 048
2 A1 225
2 A2 027
2 A2 028
2 A2 029
1 A2 078
1 A2 146
2 A2 148
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# 7340dd04
Energy: Fire
2 A1 048
1 A1 225
2 A2 027
2 A2 028
2 A2 029
1 A2 078
2 A2 146
2 A2 154
1 A2 155
1 P-A 002
2 P-A 005
2 P-A 007

# 8eab2332
Energy: Fire
2 A1 048
2 A1 223
2 A1 225
2 A2 027
2 A2 028
2 A2 029
2 A2 146
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# a0c911f2
Energy: Fire
2 A1 048
1 A1 225
2 A2 027
2 A2 028
2 A2 029
1 A2 104
2 A2 146
1 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# a2b85fa4
Energy: Fire
1 A1 048
2 A2 027
1 A2 028
2 A2 029
2 A2 150
2 A3 144
1 A3 155
1 B1 044
2 B1 217
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# ab6bcce8
Energy: Fire
2 A1 048
1 A1 223
2 A2 027
2 A2 028
2 A2 029
2 A2 146
2 A2 147
1 A2 148
2 A2 154
2 P-A 002
2 P-A 007

# b1796228
Energy: Fire
2 A1 048
1 A1 225
2 A2 027
2 A2 028
2 A2 029
1 A2 146
1 A2 147
2 A2 148
1 A2 150
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# c1e33725
Energy: Fire
2 A1 048
1 A1 223
1 A1 225
2 A2 027
1 A2 028
2 A2 029
1 A2 147
1 A2 155
1 A2b 070
2 A3 144
1 A3 151
1 P-A 002
2 P-A 005
2 P-A 007

# ca96a873
Energy: Fire
2 A1 048
2 A2 027
2 A2 028
2 A2 029
1 A2 104
2 A2 146
1 A2 147
1 A2 150
1 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# d402322d
Energy: Fire
2 A1 048
2 A2 027
2 A2 028
2 A2 029
2 A2 148
2 A2 150
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# d77705cd
Energy: Fire
2 A1 048
1 A1 225
2 A2 027
2 A2 028
2 A2 029
2 A2 148
1 A2 150
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# dedcdd20
Energy: Fire
2 A1 048
1 A1 225
2 A2 027
2 A2 028
2 A2 029
1 A2 104
2 A2 146
2 A2 148
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# df15903e
Energy: Fire
2 A1 048
2 A2 027
1 A2 028
2 A2 029
1 A2 146
1 A2 147
1 A2 150
2 A3 144
1 A3 155
2 B1 217
1 B1 225
2 P-A 005
2 P-A 007

# dfc84cfb
Energy: Fire
2 A1 048
1 A1 198
1 A1 225
2 A2 027
2 A2 028
2 A2 029
2 A2 146
1 A2 147
1 A2 150
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# fee42d08
Energy: Fire
2 A1 048
1 A1 225
2 A2 027
2 A2 028
2 A2 029
2 A2 146
2 A2 148
1 A2 150
2 A2 154
2 P-A 005
2 P-A 007
