# 5d9fde75
Energy: Fighting
1 A1 225
1 A2 155
1 A2b 070
1 B1 225
2 B2 145
2 B3 079
2 B3 081
1 B3 147
1 B3 149
1 B3 154
2 B3b 061
1 P-A 002
2 P-A 005
2 P-A 007

# 99e16e95
Energy: Fighting
1 A1 225
1 A2 150
1 A2b 070
1 B1 225
2 B2 145
1 B2 147
2 B3 079
2 B3 081
1 B3 149
1 B3 154
2 B3b 061
1 P-A 002
2 P-A 005
2 P-A 007

# b735a7b8
Energy: Fighting
1 A1 225
1 A2 147
1 A2 150
1 A2b 070
1 B1 225
2 B2 145
2 B3 079
2 B3 081
1 B3 149
1 B3 154
2 B3b 061
1 P-A 002
2 P-A 005
2 P-A 007

# d51bed4b
Energy: Fighting
1 A1 225
1 A2 147
1 A2 150
1 A2b 070
1 B1 225
1 B2 145
2 B3 079
2 B3 081
1 B3 147
1 B3 149
1 B3 154
2 B3b 061
1 P-A 002
2 P-A 005
2 P-A 007

# d5ac3968
Energy: Fighting
1 A1 225
1 A2 150
1 A2b 070
2 B1 225
2 B2 145
2 B3 079
2 B3 081
1 B3 149
1 B3 154
2 B3b 061
1 P-A 002
2 P-A 005
2 P-A 007
