# 3b373602
Energy: Water
1 A2 148
2 A2 150
2 A3 144
2 A3 155
1 A4 042
2 A4 043
1 A4 070
1 A4 077
1 A4 158
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 094

# 5258e2a9
Energy: Water
2 A1 225
1 A2 146
2 A2 147
2 A3 144
2 A3 155
2 A4 041
1 A4 042
2 A4 043
1 A4 147
1 A4 158
2 P-A 005
2 P-A 007

# b4c9968d
Energy: Water
2 A2 147
1 A2 150
1 A2a 072
1 A3 144
2 A3 155
2 A4 041
2 A4 042
2 A4 043
2 B3a 071
1 B3b 068
2 P-A 005
2 P-A 007

# d80cb412
Energy: Water
1 A2 146
2 A2 150
2 A3 144
2 A3 146
1 A3 155
1 A3a 042
1 A4 042
2 A4 043
1 A4 158
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 094

# e51787fc
Energy: Water
2 A2 147
1 A2 150
1 A2a 072
1 A3 142
1 A3 144
2 A3 155
2 A4 041
2 A4 042
2 A4 043
1 B2a 093
1 B3a 071
1 B3b 068
1 P-A 005
2 P-A 007
