# 2f8c48eb
Energy: Lightning
1 A2 146
1 A2 150
1 A2 154
1 A3 066
2 A3 149
2 A3a 021
2 A4 034
2 A4 151
1 B1 225
1 B2 127
2 P-A 002
2 P-A 005
2 P-A 007

# 4d6f6f90
Energy: Fire, Lightning, Water
1 A1a 068
1 A2 147
1 A2 148
1 A2b 071
2 A3 149
1 A3 151
1 A3b 057
2 A4 034
1 A4 149
1 A4 157
1 B1 225
1 B2 127
2 B2 145
2 P-A 005
2 P-A 007

# 4f8b80d4
Energy: Fire, Lightning, Water
1 A1 225
1 A1a 068
2 A2 148
1 A2 150
1 A2b 070
1 A3 149
1 A4 032
2 A4 034
1 A4 066
1 A4 149
1 A4a 023
2 B1 225
1 B2 127
2 P-A 005
2 P-A 007
