# 609a0c92
Energy: Fighting
1 A1 225
2 A2 089
2 A2 144
2 A2 148
1 A2 150
2 A3 144
2 A4 102
2 B1 225
2 B1a 055
2 P-A 005
2 P-A 007

# 9d2ffc71
Energy: Fighting
1 A1 225
2 A2 089
2 A2 144
1 A2 150
1 A3 098
1 A3 101
2 A3 144
2 A4 102
2 B1 225
2 B1a 055
2 P-A 005
2 P-A 007

# 9ec798f5
Energy: Fighting
1 A1 223
1 A1 225
2 A2 089
2 A2 144
1 A2 148
1 A2 150
2 A3 144
2 A4 102
2 B1 225
2 B1a 055
2 P-A 005
2 P-A 007

# cafb0c65
Energy: Fighting
1 A1 225
2 A2 089
2 A2 144
2 A2 148
2 A2 150
2 A3 144
2 A4 102
1 B1 225
2 B1a 055
2 P-A 005
2 P-A 007

# f42d6041
Energy: Fighting
2 A2 089
2 A2 144
2 A2 148
2 A2 150
2 A3 144
2 A4 102
2 B1 225
2 B1a 055
2 P-A 005
2 P-A 007
