# 12eae352
Energy: Lightning
1 A1 225
1 A2 150
1 A2b 070
2 A3 066
1 A3a 021
1 A3a 065
1 A4 066
2 A4 151
1 B1 225
1 B2 145
1 B2 154
2 B3 059
1 B3 147
2 P-A 005
2 P-A 007

# 4ec8b6fb
Energy: Lightning
1 A1 225
1 A1a 068
1 A2 150
1 A2b 070
2 A3 066
1 A3a 021
1 A3a 065
1 A4 066
2 A4 151
1 B2 145
1 B2 154
2 B3 059
1 B3 147
2 P-A 005
2 P-A 007

# ac05f39d
Energy: Lightning
1 A1 225
1 A2 150
1 A2b 070
2 A3 066
2 A3a 021
1 A3a 065
2 A4 151
1 B1 225
1 B2 145
1 B2 154
2 B3 059
1 B3 147
2 P-A 005
2 P-A 007
