# 05ddbc13
Energy: Fighting
2 A1 142
1 A1 154
1 A1 223
2 A1 225
2 A1a 046
1 A1a 047
2 A1a 063
1 A1a 068
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# 0b15a481
Energy: Fighting
2 A1 142
1 A1 223
2 A1 225
1 A1a 032
2 A1a 046
2 A1a 063
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# 10d1b9b9
Energy: Fighting
2 A1 142
2 A1 225
1 A1a 041
1 A1a 046
2 A1a 063
2 A2 088
1 A2 089
2 A2 144
1 A2 146
2 A2 147
1 A2 150
1 P-A 001
2 P-A 007

# 12310332
Energy: Fighting
1 A1 141
2 A1 142
1 A1 154
1 A1 223
2 A1 225
1 A1a 041
2 A1a 046
2 A1a 047
2 A1a 063
2 P-A 002
2 P-A 005
2 P-A 007

# 1765be1c
Energy: Fighting
1 A1 142
1 A1 154
2 A1 225
1 A1a 041
2 A1a 046
1 A1a 047
1 A1a 056
2 A1a 060
1 A1a 061
2 A1a 063
2 A1a 068
2 P-A 002
2 P-A 007

# 1dd1ba73
Energy: Fighting
1 A1 142
1 A1 154
1 A1 198
2 A1 223
2 A1 225
1 A1a 041
2 A1a 046
2 A1a 047
2 A1a 063
2 P-A 002
2 P-A 005
2 P-A 007

# 20e59586
Energy: Fighting
2 A1 142
1 A1 223
2 A1 225
2 A1a 046
1 A1a 047
2 A1a 063
2 A2 146
1 A2 147
1 A2 150
2 P-A 002
2 P-A 007
2 P-A 017

# 266635ad
Energy: Fighting
2 A1 142
1 A1 210
2 A1 223
1 A1 225
2 A1a 046
2 A1a 063
1 A2 147
1 A2b 069
1 A2b 072
1 A3 151
1 P-A 005
1 P-A 006
2 P-A 007
2 P-A 017

# 2d59ce20
Energy: Fighting
2 A1 142
1 A1 154
1 A1 223
2 A1 225
2 A1a 046
2 A1a 047
2 A1a 063
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# 3bd10e09
Energy: Fighting
2 A1 142
1 A1 154
1 A1 223
2 A1 225
1 A1a 041
2 A1a 046
2 A1a 047
2 A1a 063
2 P-A 002
2 P-A 005
2 P-A 007
1 P-A 017

# 3cac7e01
Energy: Fighting
2 A1 142
1 A1 154
2 A1 225
2 A1a 046
1 A1a 047
2 A1a 063
1 A2 146
1 A2 155
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# 45866e98
Energy: Fighting
2 A1 142
2 A1 154
1 A1 223
2 A1 225
2 A1a 046
1 A1a 047
2 A1a 063
