# 09b8efe4
Energy: Fire
1 A1 225
1 A2 147
1 A2 148
1 A2 150
1 A2 155
2 A3 037
2 A3 150
2 A4 032
2 A4 151
1 A4 157
2 A4a 010
2 P-A 005
2 P-A 007

# 2df96d51
Energy: Fire
1 A1 225
2 A1a 068
2 A2 148
1 A2 150
2 A3a 009
2 A3a 069
2 A4 032
1 A4 151
2 A4a 010
2 P-A 005
1 P-A 006
2 P-A 007

# 4c5e6704
Energy: Fire
1 A1a 068
1 A2 147
2 A2 148
1 A2 150
1 A2 155
1 A2b 070
1 A2b 071
1 A3a 009
1 A3a 069
2 A4 032
1 A4 151
2 A4a 010
2 P-A 005
1 P-A 006
2 P-A 007

# 52fd3ad6
Energy: Fire
2 A1a 068
1 A2 147
1 A2 150
1 A2 155
1 A2b 071
1 A3 037
1 A3 146
2 A3 150
2 A4 032
2 A4 151
2 A4a 010
2 P-A 005
2 P-A 007

# 5eace733
Energy: Fire
1 A1 225
1 A2 147
1 A2 148
1 A2 150
2 A3 037
2 A3 150
2 A4 032
2 A4 151
1 A4 157
1 A4 158
2 A4a 010
2 P-A 005
2 P-A 007

# 714edbb2
Energy: Fire
1 A1 225
2 A2 147
1 A2 150
1 A2b 071
2 A3 037
2 A3 150
1 A3 151
2 A4 032
2 A4 151
2 A4a 010
2 P-A 005
2 P-A 007

# ab90fbe3
Energy: Fire
2 A1a 068
1 A2 147
1 A2 148
1 A2 150
1 A2b 070
1 A2b 071
1 A3 151
1 A3a 009
1 A3a 064
1 A3a 069
2 A4 032
1 A4 158
2 A4a 010
2 P-A 005
2 P-A 007

# c442ce4d
Energy: Fire
1 A1 225
1 A1a 068
2 A2 147
1 A2 150
1 A2b 070
1 A3 144
2 A4 032
2 A4a 010
2 B1 217
1 B2 154
1 B2a 016
1 B2a 018
2 P-A 005
2 P-A 007
