# 0c0836ef
Energy: Grass
2 A1 219
1 A1 225
1 A2 155
2 A3 010
2 A3 144
2 A3 147
1 A3a 004
2 A3a 005
2 A3a 008
2 P-A 005
1 P-A 006
2 P-A 007

# 270dad3d
Energy: Grass
1 A1 219
2 A3 010
2 A3 144
2 A3 147
2 A3 155
2 A3a 004
2 A3a 005
2 A3a 008
1 B1 225
2 P-A 005
2 P-A 007

# 5cb71814
Energy: Grass
1 A1 223
1 A2 148
1 A2b 070
2 A3 010
1 A3 011
2 A3 144
1 A3 147
2 A3a 005
2 A3a 008
1 B1 109
1 B1 225
1 B1a 067
2 P-A 005
2 P-A 007

# c1a764e3
Energy: Grass
2 A1 219
1 A1 225
1 A2 146
2 A3 144
2 A3 147
1 A3 151
2 A3a 003
1 A3a 004
2 A3a 005
2 A3a 008
2 P-A 005
2 P-A 007

# c37cc045
Energy: Grass
1 A2 155
2 A3 010
2 A3 144
2 A3 147
2 A3a 004
2 A3a 005
2 A3a 008
2 B1 225
1 B1a 067
2 P-A 005
2 P-A 007

# eed4f69b
Energy: Grass
2 A1 219
2 A3 010
2 A3 144
2 A3 147
1 A3 151
1 A3 155
1 A3a 004
2 A3a 005
2 A3a 008
2 P-A 005
1 P-A 006
2 P-A 007

# f49969f8
Energy: Grass
2 A1 219
1 A2b 070
2 A3 009
2 A3 144
2 A3 147
1 A3 151
2 A3 155
2 A3a 005
2 A3a 008
2 P-A 005
2 P-A 007
