# 1309b069
Energy: Darkness
1 A1 225
1 A2 022
1 A2 147
2 A2 148
1 A2 150
1 A2 155
2 A2b 070
1 A3 151
2 A3a 043
2 A3a 062
1 A3a 069
2 P-A 005
1 P-A 006
2 P-A 007

# 1a1eccbb
Energy: Darkness
1 A1 225
1 A2 147
1 A2 148
1 A2 150
1 A2 155
2 A2b 070
1 A2b 071
1 A2b 072
2 A3a 043
2 A3a 062
2 A3a 069
2 P-A 005
1 P-A 006
2 P-A 007

# 21c4ed72
Energy: Darkness
2 A2 150
1 A2b 069
1 A2b 071
2 A3 146
1 A3 151
1 A3a 042
2 A3a 043
2 A3a 062
2 A3a 064
2 A3a 069
2 P-A 005
2 P-A 007

# 21d672f0
Energy: Darkness
1 A1 225
1 A2 150
1 A2 155
2 A2b 070
2 A3 146
1 A3 151
1 A3a 042
2 A3a 043
2 A3a 062
2 A3a 069
2 P-A 005
1 P-A 006
2 P-A 007

# 27fb0c8e
Energy: Darkness
1 A1 225
1 A2 146
1 A2 147
1 A2 150
1 A2 155
2 A3 146
1 A3 149
1 A3 151
1 A3a 042
2 A3a 043
2 A3a 062
2 A3a 069
2 P-A 005
2 P-A 007

# 28202ed1
Energy: Darkness
1 A1 225
1 A2 150
2 A2b 070
2 A3a 043
2 A3a 062
2 A3a 069
2 A4 156
2 B1 219
2 B1 225
1 P-A 005
1 P-A 006
2 P-A 007

# 35987dc9
Energy: Darkness
2 A2 147
1 A2 150
1 A2b 070
2 A3 146
1 A3 151
1 A3a 042
2 A3a 043
2 A3a 062
1 A3a 064
2 A3a 069
2 P-A 005
1 P-A 006
2 P-A 007

# 7c6485c5
Energy: Darkness
1 A1 225
2 A2 148
1 A2 150
1 A2b 070
1 A2b 071
1 A2b 072
1 A3 151
2 A3a 043
2 A3a 062
1 A3a 069
1 A4 156
1 B2 145
1 B2 154
2 P-A 005
2 P-A 007

# 98fe93e6
Energy: Darkness
1 A1 225
1 A2 146
1 A2 150
1 A2 155
2 A2b 069
2 A3 149
1 A3 151
2 A3a 043
2 A3a 062
2 A3a 069
2 P-A 005
1 P-A 006
2 P-A 007

# 9aca66e9
Energy: Darkness
1 A1 225
2 A2b 070
1 A2b 071
2 A3 146
1 A3 149
1 A3 151
1 A3a 042
2 A3a 043
2 A3a 062
2 A3a 069
1 P-A 001
2 P-A 005
2 P-A 007

# 9b35d30a
Energy: Darkness
2 A2 147
2 A2 148
1 A2 150
1 A2 155
1 A3 151
2 A3a 043
2 A3a 062
2 A3a 069
2 A4 156
2 P-A 005
1 P-A 006
2 P-A 007

# 9c25a836
Energy: Darkness
1 A1 225
1 A2 150
1 A2 155
1 A3 151
2 A3a 043
2 A3a 062
1 A3a 069
1 A4 156
1 B1 219
2 B1 225
2 B2 145
1 B2 154
2 P-A 005
2 P-A 007

# a6b6e92d
Energy: Darkness
1 A1 225
1 A2 148
1 A2 150
1 A2 155
2 A3a 043
2 A3a 062
2 A3a 069
1 A4 156
1 B1 219
2 B1 225
1 B2 154
2 P-A 005
1 P-A 006
2 P-A 007

# b395e64e
Energy: Darkness
1 A1 225
1 A2 147
1 A2 150
1 A2 155
1 A2b 070
1 A2b 071
2 A3 146
1 A3 151
1 A3a 042
2 A3a 043
2 A3a 062
1 A3a 069
1 P-A 001
2 P-A 005
2 P-A 007

# b4832cdc
Energy: Darkness
1 A1 225
1 A2 150
1 A2 155
1 A2b 070
1 A3 151
2 A3a 043
2 A3a 062
2 A3a 069
1 A4 066
2 A4 156
2 A4 158
2 P-A 005
2 P-A 007

# c817cab4
Energy: Darkness
2 A2 148
1 A2 150
1 A2 155
1 A2b 070
1 A2b 071
2 A3a 043
2 A3a 062
1 A3a 064
2 A3a 069
1 A4 156
2 P-A 001
2 P-A 005
2 P-A 007

# cf4a2398
Energy: Darkness
1 A2 150
1 A2 155
1 A2b 069
1 A2b 071
1 A3 149
1 A3 151
2 A3a 043
2 A3a 062
2 A3a 069
1 A4 156
1 B1 225
1 B2 145
2 P-A 005
1 P-A 006
2 P-A 007

# de12ed9d
Energy: Darkness
1 A1 225
1 A2 150
1 A2 155
2 A2b 070
1 A2b 072
2 A3 146
1 A3 151
1 A3a 042
2 A3a 043
2 A3a 062
1 A3a 069
2 P-A 005
1 P-A 006
2 P-A 007
