# 0c8dd51f
Energy: Fighting
2 A1 193
1 A1 195
1 A1 210
2 A1 225
1 A1a 047
1 A1a 063
1 A2a 071
2 A2b 061
1 A3 149
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# 1c6e20ba
Energy: Water
2 A1 195
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2a 072
2 A2a 073
2 A2b 060
2 A2b 061
1 A4a 023
1 A4a 059
1 B1 225
2 P-A 005
2 P-A 007

# 6ec34f94
Energy: Grass
1 A1 195
2 A1 198
1 A1 225
1 A2 146
2 A2 147
1 A2 150
2 A2b 060
1 A2b 061
1 A2b 069
1 A2b 070
1 A2b 072
2 P-A 002
2 P-A 005
2 P-A 007

# c4dbdb32
Energy: Fighting
2 A1 193
1 A1 195
1 A1 225
1 A1a 047
1 A2 146
1 A2a 036
1 A2a 071
2 A2b 061
1 A3 149
1 A3 151
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007
