# 029cd2ed
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
1 A1 225
1 A1a 056
1 A1a 060
2 A1a 068
2 A2 049
1 A2 146
2 P-A 005
2 P-A 007

# 02d879a0
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 198
1 A1 203
1 A1a 068
2 A2 049
1 A2 146
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 0510a628
Energy: Water
1 A1 087
2 A1 088
1 A1 089
2 A1 220
1 A1 225
2 A1a 056
2 A2 049
1 A2 146
1 A2 147
1 A2 150
1 A2a 072
1 P-A 001
2 P-A 005
2 P-A 007

# 08446c66
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
1 A1a 068
2 A2 049
1 A2 146
1 A2 147
1 A2 148
2 A2 150
2 P-A 005
2 P-A 007

# 0acf14fa
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
2 A1a 056
2 A1a 068
2 A2 049
1 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# 0ce54a9e
Energy: Water
1 A1 084
2 A1 087
2 A1 088
2 A1 089
2 A1 220
2 A1 225
2 A1a 068
2 A2 049
1 P-A 001
2 P-A 005
2 P-A 007

# 12d20481
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
2 A2 049
2 A2 148
2 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 138467dd
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1a 060
2 A1a 068
2 A2 049
1 A2 146
1 A2 147
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# 174b4727
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
1 A1a 068
2 A2 049
1 A2 146
2 A2 148
2 A2 150
2 P-A 005
2 P-A 007

# 17f298d5
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1 220
1 A1 225
2 A1a 056
2 A1a 068
2 A2 049
1 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# 1a693943
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1a 060
2 A1a 068
2 A2 049
1 A2 146
2 A2 147
1 A2 150
1 A2 155
2 P-A 005
2 P-A 007

# 1c454110
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
1 A1a 019
1 A1a 061
1 A1a 068
2 A2 049
1 A2 150
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 1d6ad3c5
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
1 A1a 068
2 A2 049
2 A2 147
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# 1e0dd235
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1 203
1 A2 022
2 A2 049
1 A2 078
2 A2 147
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# 24ba9bc7
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
2 A1a 056
1 A1a 068
2 A2 049
1 A2 147
2 A2 150
2 P-A 005
2 P-A 007

# 26c1d79e
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
2 A1a 056
1 A1a 068
2 A2 049
1 A2 146
2 A2 148
2 P-A 005
2 P-A 007

# 27bcf862
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
2 A1a 056
1 A1a 068
2 A2 049
1 A2 146
1 A2 150
1 A2a 072
2 P-A 005
2 P-A 007

# 28cb6165
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1a 068
2 A2 049
2 A2 146
2 A2 147
2 A2 150
2 P-A 005
2 P-A 007

# 29c4bf66
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
1 A1a 068
2 A2 049
2 A2 050
1 A2 150
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 31d07513
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1a 056
2 A1a 068
2 A2 049
1 A2 147
1 A2 148
2 A2 150
2 P-A 005
2 P-A 007

# 321de65a
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
2 A1a 056
2 A2 049
2 A2 148
2 A2 150
2 P-A 005
2 P-A 007

# 32969e9a
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
2 A1a 056
1 A1a 068
2 A2 049
1 A2 146
2 A2 150
2 P-A 005
2 P-A 007

# 33ed9a06
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1 220
1 A1a 068
2 A2 049
1 A2 146
1 A2 147
1 A2 148
2 A2 150
1 A2a 063
2 P-A 005
2 P-A 007

# 38a20e0b
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
1 A1 225
2 A1a 068
2 A2 049
1 A2 146
1 A2 147
1 A2 148
2 P-A 005
2 P-A 007

# 3beffa81
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
1 A1 225
2 A1a 056
2 A1a 068
2 A2 049
1 A2 150
2 P-A 005
2 P-A 007

# 3d16d301
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
2 A1a 056
1 A1a 068
2 A2 049
1 A2 148
2 A2 150
2 P-A 005
2 P-A 007

# 40db4086
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1 220
1 A1a 060
2 A1a 068
2 A2 049
1 A2 146
2 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# 41b74c27
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
2 A2 049
1 A2 147
1 A2 148
1 A2a 072
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 445b370f
Energy: Water
2 A1 087
2 A1 089
2 A1 220
2 A2 049
1 A2 147
1 A2 148
2 A2 150
1 A2a 072
1 A3 142
2 A3 144
2 P-A 005
2 P-A 007

# 48398a8d
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1 203
2 A1 220
2 A2 049
1 A2 146
1 A2 147
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 4ea1944d
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1a 060
2 A1a 068
2 A2 049
1 A2 146
2 A2 147
1 A2 150
1 P-A 001
2 P-A 005
2 P-A 007

# 53dd96c2
Energy: Water
1 A1 084
2 A1 087
2 A1 088
2 A1 089
2 A1 220
1 A1 223
2 A1a 068
2 A2 049
1 A2 146
1 A2 150
2 P-A 005
2 P-A 007

# 55196efa
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
2 A1a 056
2 A1a 068
2 A2 049
1 A2 147
1 A2 148
2 P-A 005
2 P-A 007

# 55c1e93c
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1a 060
2 A1a 068
2 A2 049
1 A2 050
1 A2 146
2 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# 5b9e0e13
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
2 A2 049
2 A2 050
1 A2 150
1 A2 155
2 A2a 072
2 P-A 005
2 P-A 007

# 5c0bd286
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1 220
1 A1a 060
2 A1a 068
2 A2 049
1 A2 146
1 A2 148
1 A2 150
1 P-A 001
2 P-A 005
2 P-A 007

# 5ce32035
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
1 A1a 056
1 A1a 068
2 A2 049
1 A2 146
1 A2 147
2 A2 150
2 P-A 005
2 P-A 007

# 5dfd993b
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
1 A1a 060
2 A2 049
1 A2 078
2 A2 148
2 A2 150
2 P-A 005
2 P-A 007

# 5e1a81b9
Energy: Water
1 A1 087
1 A1 088
1 A1 089
2 A1 220
1 A1a 019
1 A1a 061
2 A1a 068
2 A2 049
2 A2 050
1 A2 146
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# 68850595
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
2 A1a 056
2 A1a 068
2 A2 049
2 A2 150
2 P-A 005
2 P-A 007

# 6a0baae0
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1 220
2 A1a 056
1 A1a 068
2 A2 049
2 A2 147
2 A2 150
2 P-A 005
2 P-A 007

# 6a92e799
Energy: Water
1 A1 087
2 A1 088
2 A1 089
1 A1 220
1 A1 225
2 A1a 068
2 A2 049
2 A2 050
1 A2 146
1 A2 147
1 A2 155
2 P-A 005
2 P-A 007

# 6cf54a15
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A2 022
2 A2 049
2 A2 147
1 A2 150
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 6f9d2e5a
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
2 A2 049
1 A2 050
2 A2 147
2 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 6fbf04bd
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
1 A1 225
1 A1a 019
1 A1a 061
1 A1a 068
2 A2 049
1 A2 050
1 A2 148
2 P-A 005
2 P-A 007

# 74b08b34
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1 225
2 A2 049
1 A2 146
1 A2 147
2 A2 148
1 A2 150
1 A2a 071
1 A2a 072
2 P-A 005
2 P-A 007

# 74bc3f65
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
1 A1a 056
1 A1a 068
2 A2 049
1 A2 147
1 A2 148
2 A2 150
2 P-A 005
2 P-A 007

# 75371774
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1 225
1 A1a 060
2 A1a 068
2 A2 049
1 A2 146
2 A2 147
1 P-A 001
2 P-A 005
2 P-A 007

# 76103713
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
2 A1 223
2 A1a 068
2 A2 049
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 7616a7f4
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1a 056
2 A2 049
2 A2 146
2 A2 148
2 A2 150
2 P-A 005
2 P-A 007

# 764c99fe
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 220
2 A1a 068
2 A2 049
1 A2 050
1 A2 146
1 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# 76a31d62
Energy: Water
2 A1 087
