# 13dfc543
Energy: Fighting
1 A1 141
1 A1 142
1 A1 147
1 A1 148
1 A1 155
2 A1 224
1 A1 225
1 A1a 043
1 A1a 044
2 A1a 045
1 A1a 047
1 A1a 068
1 A2 091
1 A2 092
1 A2 146
1 A2 150
1 P-A 002
1 P-A 007

# 2ed55330
Energy: Fighting
2 A1 142
2 A1 147
2 A1 154
2 A1 155
2 A1 203
2 A1a 041
2 A1a 044
2 A1a 045
2 A1a 047
2 A1a 056

# 2f84cc91
Energy: Fighting
1 A1 142
1 A1 147
1 A1 150
1 A1 154
1 A1 155
1 A1 198
1 A1 223
1 A1 224
1 A1 225
1 A1a 041
1 A1a 044
1 A1a 045
1 A1a 047
1 A1a 048
1 A1a 068
1 P-A 001
1 P-A 002
1 P-A 005
1 P-A 006
1 P-A 007

# 330e778d
Energy: Fighting
2 A1 142
2 A1 147
2 A1 154
2 A1 224
1 A1 225
2 A1a 044
2 A1a 045
1 A1a 047
2 A1a 068
2 P-A 007
2 P-A 017

# 452b2ccc
Energy: Fighting
1 A1 142
2 A1 148
2 A1 224
2 A1 225
2 A1a 043
2 A1a 045
2 A1a 056
2 A1a 068
2 P-A 005
2 P-A 007
1 P-A 017

# 4cfa2af0
Energy: Fighting
2 A1 142
2 A1 147
2 A1 224
1 A1 225
2 A1a 044
2 A1a 045
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# 59d9f63f
Energy: Fighting
2 A1 142
2 A1 147
2 A1 224
1 A1 225
2 A1a 044
2 A1a 045
1 A1a 047
1 A1a 068
2 P-A 001
1 P-A 005
2 P-A 007
2 P-A 017

# 99f91fa8
Energy: Fighting
1 A1 142
2 A1 147
2 A1 148
1 A1 149
2 A1 224
1 A1a 045
2 A1a 047
1 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007
1 P-A 017

# afdac812
Energy: Fighting
2 A1 142
2 A1 147
2 A1 196
2 A1 198
2 A1 203
2 A1a 041
2 A1a 044
2 A1a 045
2 A1a 047
2 A2 141

# e88dc530
Energy: Fighting
2 A1 142
2 A1 147
1 A1 154
2 A1 224
2 A1a 044
2 A1a 045
1 A1a 047
2 A1a 056
2 P-A 005
2 P-A 007
2 P-A 017

# f073ddde
Energy: Fighting
2 A1 142
2 A1 147
1 A1 150
2 A1 224
1 A1 225
2 A1a 044
2 A1a 045
1 A1a 068
1 P-A 001
2 P-A 005
2 P-A 007
2 P-A 017

# f11ea261
Energy: Fighting
2 A1 142
2 A1 147
2 A1 148
2 A1 224
2 A1a 045
2 A1a 047
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017
