# 0604ef3f
Energy: Fighting
2 A1 142
2 A1 147
2 A1 148
2 A1 149
2 A1 224
2 A1 225
2 P-A 001
2 P-A 005
2 P-A 007
2 P-A 017

# 16cace06
Energy: Fighting
1 A1 142
2 A1 147
2 A1 149
2 A1 224
1 A1 225
2 A1a 044
1 A1a 047
2 A1a 056
2 A1a 068
2 P-A 005
2 P-A 007
1 P-A 017

# bbb9a5c9
Energy: Fighting
1 A1 142
1 A1 147
1 A1 148
1 A1 149
2 A1 150
2 A1 223
2 A1 224
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
1 P-A 017

# d4273862
Energy: Fighting
2 A1 142
2 A1 147
2 A1 148
2 A1 149
1 A1 223
2 A1 224
1 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# df14601d
Energy: Fighting
1 A1 142
1 A1 147
1 A1 148
1 A1 149
2 A1 150
1 A1 223
2 A1 224
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
1 P-A 017
