# 0c876f10
Energy: Lightning
1 A1 096
2 A1 099
2 A1 100
2 A1 104
2 A1 223
2 A1 225
1 A1a 030
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 0cf30c46
Energy: Lightning
1 A1 096
2 A1 099
2 A1 100
2 A1 104
1 A1 105
1 A1 106
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 0f8479b8
Energy: Lightning
1 A1 096
2 A1 099
2 A1 100
1 A1 101
2 A1 104
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 1c6f5754
Energy: Lightning
1 A1 096
2 A1 099
2 A1 100
1 A1 103
2 A1 104
1 A1 112
2 A1 223
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 42d70ad7
Energy: Lightning
1 A1 096
2 A1 099
2 A1 100
2 A1 104
1 A1 223
2 A1 225
1 A1a 027
1 A1a 030
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 5d8edde8
Energy: Lightning
1 A1 096
2 A1 099
2 A1 100
1 A1 101
2 A1 104
2 A1 223
2 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 5de0a34c
Energy: Lightning
1 A1 096
2 A1 099
2 A1 100
1 A1 101
2 A1 104
1 A1 223
2 A1 225
1 A1a 030
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 71fb86e9
Energy: Lightning
1 A1 096
2 A1 099
2 A1 100
1 A1 102
2 A1 104
2 A1 110
2 A1 111
1 A1 206
2 A1 225
1 P-A 001
1 P-A 002
1 P-A 005
2 P-A 007

# 7bd24684
Energy: Lightning
1 A1 096
2 A1 099
2 A1 100
2 A1 104
1 A1 112
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 9ffdfc64
Energy: Lightning
1 A1 094
1 A1 096
2 A1 099
2 A1 100
2 A1 104
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# a75ef50e
Energy: Lightning
1 A1 096
2 A1 099
2 A1 100
2 A1 101
2 A1 104
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# a9bcb2b7
Energy: Lightning
1 A1 096
2 A1 099
2 A1 100
1 A1 102
2 A1 104
1 A1 206
1 A1 223
2 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# b6eca6a4
Energy: Lightning
1 A1 096
2 A1 099
2 A1 100
1 A1 103
2 A1 104
2 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# c22b06e2
Energy: Lightning
2 A1 099
2 A1 100
2 A1 104
2 A1 105
2 A1 106
1 A1 223
2 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# ce9eb3c6
Energy: Lightning
1 A1 094
1 A1 096
2 A1 099
2 A1 100
2 A1 104
1 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# d094990a
Energy: Lightning
2 A1 099
2 A1 100
2 A1 104
2 A1 105
2 A1 106
1 A1 223
1 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# d3a7534a
Energy: Lightning
2 A1 099
2 A1 100
2 A1 104
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# d5d8cb78
Energy: Lightning
1 A1 096
2 A1 099
2 A1 100
2 A1 104
2 A1 105
2 A1 106
1 A1 112
2 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# dd0d2148
Energy: Lightning
2 A1 099
2 A1 100
2 A1 104
1 A1 105
2 A1 106
1 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# e4867002
Energy: Lightning
1 A1 096
2 A1 099
2 A1 100
2 A1 104
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# f6762e48
Energy: Lightning
1 A1 096
2 A1 099
2 A1 100
2 A1 104
1 A1 105
1 A1 106
1 A1 223
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
