# 0f88d57d
Energy: Darkness
2 A1 098
1 A1 225
1 A2 110
1 A2 150
1 B1 109
2 B1 151
1 B1 225
1 B1 226
2 B1a 024
2 B1a 026
1 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# 19f3e06d
Energy: Darkness
2 A1 098
1 A1 225
1 A2 110
1 A2 150
2 B1 109
2 B1 151
1 B1 226
2 B1a 024
2 B1a 026
1 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# 333436cd
Energy: Darkness
2 A1 098
2 A2 148
1 A2 150
1 A2b 070
2 B1 109
2 B1 151
1 B1 226
2 B1a 024
2 B1a 026
1 B1a 068
2 P-A 005
2 P-A 007

# 71af2478
Energy: Darkness
2 A1 098
2 A2 051
2 A2 147
1 A2 150
1 A2b 070
1 B1 109
2 B1 151
1 B1 225
2 B1a 026
1 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# 751c0f81
Energy: Darkness
2 A1 098
1 A1 225
2 A2 150
1 A2b 070
2 B1 151
1 B1 225
1 B1 226
2 B1a 024
2 B1a 026
1 B1a 068
1 P-A 002
1 P-A 005
1 P-A 006
2 P-A 007

# c5f196d0
Energy: Darkness
2 A1 098
1 A1 225
1 A2 150
2 B1 109
2 B1 151
1 B1 223
1 B1 225
1 B1 226
2 B1a 024
2 B1a 026
1 B1a 068
2 P-A 005
2 P-A 007

# c9d6b1ed
Energy: Darkness
2 A1 098
1 A1 225
1 A2 110
1 A2 150
1 A2b 070
1 B1 109
2 B1 151
1 B1 225
2 B1a 024
2 B1a 026
1 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# cac29b7a
Energy: Darkness
2 A1 098
1 A1a 068
2 A2 051
1 A2 110
2 A2 150
1 A2 154
1 A2b 071
2 B1 151
1 B1 225
2 B1a 026
1 B1a 068
2 P-A 005
2 P-A 007
