# 10179d5a
Energy: Metal
1 A1 225
2 A2 148
2 A2 150
1 A2b 070
1 A2b 071
1 A3 123
1 A3 151
1 A3a 064
2 A4 124
2 A4 160
2 P-A 001
1 P-A 005
1 P-A 006
2 P-A 007

# 120f06cf
Energy: Metal
1 A1 225
1 A2 146
2 A2 148
1 A2 150
1 A2 155
1 A2a 075
1 A2b 070
1 A3 123
1 A3 151
1 A3a 064
2 A4 124
2 A4 160
1 P-A 001
1 P-A 005
1 P-A 006
2 P-A 007

# 1867ede6
Energy: Metal
1 A1 225
2 A2 148
2 A2 150
1 A2b 070
1 A2b 071
1 A3 151
1 A3a 064
2 A4 124
2 A4 160
2 P-A 001
1 P-A 005
2 P-A 006
2 P-A 007

# 1abd5d4a
Energy: Metal
1 A1 225
2 A2 148
2 A2 150
1 A2 155
1 A2b 070
1 A2b 071
1 A3 151
1 A3a 064
2 A4 124
1 A4 158
2 A4 160
1 P-A 001
1 P-A 005
1 P-A 006
2 P-A 007

# 263c37b8
Energy: Metal
1 A1 225
2 A2 148
2 A2 150
1 A2 155
1 A2b 070
1 A2b 071
1 A3 123
1 A3 151
1 A3a 064
2 A4 124
2 A4 160
1 P-A 001
1 P-A 005
1 P-A 006
2 P-A 007

# 2bafad2b
Energy: Metal
1 A1 225
2 A2 148
2 A2 150
1 A2 155
1 A2b 070
1 A2b 071
1 A3 151
1 A3a 064
2 A4 124
2 A4 160
1 P-A 001
1 P-A 005
2 P-A 006
2 P-A 007

# 3568d7db
Energy: Metal
1 A1 223
1 A1 225
1 A2 150
1 A2 155
1 A2b 070
1 A3 123
1 A3 151
2 A4 124
2 A4 153
2 A4 158
2 A4 160
2 P-A 005
1 P-A 006
2 P-A 007

# 3be7578b
Energy: Metal
2 A1 225
1 A2 150
2 A2b 070
1 A3a 064
2 A4 124
1 A4 153
2 A4 160
2 B2 148
1 B2 154
1 B3 147
2 P-A 001
1 P-A 006
2 P-A 007

# 3e1edc7f
Energy: Metal
1 A2 150
1 A2 155
2 A2b 070
1 A2b 071
1 A3a 064
2 A4 124
1 A4 153
2 A4 160
1 B1 225
2 B2 145
2 B2 148
1 B2 154
1 P-A 005
2 P-A 007

# 41f523b3
Energy: Metal
1 A1 225
1 A2 150
1 A2 155
2 A2b 070
2 A4 124
1 A4 153
2 A4 160
2 B1 225
2 B2 145
2 B2 148
1 B2 154
1 B3 147
2 P-A 007

# 42ba81ba
Energy: Metal
1 A1 225
1 A2 111
1 A2 148
1 A2a 075
2 A2b 070
1 A2b 072
1 A3 151
2 A4 124
2 A4 153
1 A4 158
2 A4 160
1 P-A 001
1 P-A 005
1 P-A 006
2 P-A 007

# 446bc4f3
Energy: Metal
1 A1 225
1 A2 150
1 A2 155
2 A2b 070
1 A2b 071
2 A4 124
1 A4 153
2 A4 160
1 B1 225
2 B2 145
2 B2 148
1 B2 154
1 P-A 005
2 P-A 007

# 45e46dc9
Energy: Metal
1 A2 150
2 A2a 075
1 A2b 070
1 A2b 071
1 A3 123
1 A3 151
1 A3a 064
2 A4 124
2 A4 153
2 A4 160
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 475245f7
Energy: Metal
2 A1 225
1 A1a 068
1 A2 148
2 A2 150
1 A2 155
1 A3 151
2 A4 124
1 A4 153
2 A4 160
2 B2 145
2 B2 148
1 P-A 005
2 P-A 007

# 4e57b605
Energy: Metal
1 A1 225
1 A2 150
1 A2 155
2 A2b 070
1 A3a 064
2 A4 124
2 A4 153
2 A4 160
2 B1 225
2 B2 148
1 P-A 001
1 P-A 006
2 P-A 007

# 4ff4371b
Energy: Metal
1 A1 225
2 A2 148
2 A2 150
1 A2a 075
