# 00a2b816
Energy: Lightning
2 A1 097
2 A1 098
2 A2 053
2 A2 147
2 A2 148
2 A2 154
2 A2a 063
2 A2a 074
2 P-A 005
2 P-A 007

# 031db23d
Energy: Water
2 A1 098
1 A1a 068
1 A2 022
2 A2 051
2 A2 053
1 A2 146
1 A2 147
1 A2 150
2 A2a 063
1 A2a 072
2 A2a 074
2 P-A 005
2 P-A 007

# 067dfc29
Energy: Lightning
2 A1 097
2 A1 098
2 A2 053
1 A2 147
2 A2a 063
2 A2a 074
2 A2b 070
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 084c7959
Energy: Fire, Water
2 A1 098
1 A1 225
1 A1a 056
2 A2 051
2 A2 053
1 A2 146
1 A2 148
1 A2 150
1 A2 154
2 A2a 063
2 A2a 074
2 P-A 005
2 P-A 007

# 0a57f986
Energy: Lightning
2 A1 098
1 A1 203
1 A1 225
2 A2 051
2 A2 053
1 A2 146
2 A2 147
1 A2 150
2 A2a 063
2 A2a 074
2 P-A 005
2 P-A 007

# 0b2e5b28
Energy: Lightning
2 A1 097
2 A1 098
1 A1 225
2 A2 053
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2a 063
2 A2a 074
1 A2b 070
2 P-A 005
2 P-A 007

# 0bc054ee
Energy: Lightning
2 A1 097
2 A1 098
1 A1 225
2 A2 053
2 A2 146
2 A2 147
1 A2 150
2 A2a 063
2 A2a 074
2 P-A 005
2 P-A 007

# 109bb55b
Energy: Lightning
1 A1 097
2 A1 098
1 A1 225
1 A2 022
1 A2 051
2 A2 053
1 A2 146
1 A2 147
1 A2 150
1 A2 154
2 A2a 063
2 A2a 074
2 P-A 005
2 P-A 007

# 1966fc30
Energy: Fighting
2 A1 098
1 A1a 047
2 A2 051
2 A2 053
1 A2 146
2 A2 147
1 A2 150
1 A2 154
2 A2a 063
2 A2a 074
2 P-A 005
2 P-A 007

# 1c3948a3
Energy: Lightning
2 A1 097
2 A1 098
1 A1 225
2 A2 053
2 A2 147
1 A2 150
2 A2a 063
2 A2a 074
2 P-A 001
2 P-A 005
2 P-A 007

# 247d07ee
Energy: Fighting, Water
2 A1 098
1 A1 205
1 A2 053
1 A2 147
1 A2 148
1 A2 150
2 A2 154
2 A2a 053
2 A2a 063
1 A2a 072
2 A2a 074
2 P-A 005
2 P-A 007

# 279d8031
Energy: Water
2 A1 098
1 A1 225
1 A1a 068
