# 23d2aafe
Energy: Water
2 A1 087
2 A1 089
1 A1 225
1 A2 150
2 A2a 072
2 A3 144
1 A4 041
1 A4 042
1 A4 043
1 A4 060
1 A4 061
1 A4a 020
2 P-A 005
2 P-A 007

# 3c618219
Energy: Water
2 A1 087
2 A1 089
1 A1 225
1 A2 150
2 A2a 072
2 A3 144
2 A4 041
1 A4 042
2 A4 043
1 B1 072
1 B1 225
1 P-A 005
2 P-A 007

# 5003a2cb
Energy: Water
2 A1 087
2 A1 089
1 A1 225
1 A2 150
2 A2a 072
1 A2b 070
2 A3 144
1 A4 041
1 A4 043
1 A4 060
1 A4 061
1 A4a 020
2 P-A 005
2 P-A 007

# 5060942f
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A2 147
2 A2 150
2 A3 144
1 A3 155
2 A4 041
1 A4 042
2 A4 043
2 P-A 005
2 P-A 007

# b0cf27d8
Energy: Water
1 A1 089
1 A2 150
2 A3 144
2 A4 041
1 A4 042
2 A4 043
1 A4a 067
1 B1 071
2 B1 225
1 B2 040
1 B2 045
1 B3a 071
2 P-A 005
2 P-A 007

# bddd8a9e
Energy: Water
1 A1 070
2 A1 087
1 A1 088
2 A1 089
2 A2 150
1 A2a 072
2 A3 144
1 A3 155
1 A4 041
1 A4 042
2 A4 043
2 P-A 005
2 P-A 007

# c7ff9cc7
Energy: Water
1 A1 088
2 A1 089
2 A2 150
2 A3 144
2 A4 041
2 A4 043
1 A4a 020
2 B1 071
1 B1 223
1 B1 225
1 P-A 002
2 P-A 005
1 P-A 007

# e22b3526
Energy: Water
2 A1 070
2 A1 087
1 A1 088
2 A1 089
1 A2 147
1 A2 150
1 A2 155
1 A2a 072
2 A3 144
1 A4 042
2 A4 043
2 P-A 005
2 P-A 007
