# 010bf3fb
Energy: Grass
1 A1 001
2 A1 004
2 A1 219
1 A1 225
1 A2b 070
1 A3 155
2 B1 219
2 B1 225
2 B1a 002
2 B1a 067
1 B2b 065
1 P-A 006
2 P-A 007

# 0291f0f9
Energy: Grass
2 A1 001
1 A1 002
2 A1 004
2 A1 219
1 A1a 068
2 A2 150
2 A3 144
2 A3 147
1 B1 225
2 P-A 001
1 P-A 005
2 P-A 007

# 09aa18d9
Energy: Grass
2 A1 004
1 A1 219
1 A2 150
1 A2b 070
1 A3 155
2 B1 219
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 067
2 B2 145
1 P-A 005
2 P-A 007

# 0a58ab41
Energy: Grass
1 A1 001
2 A1 004
2 A1 219
1 A2 150
2 A2b 070
2 A3 155
1 B1 219
2 B1 225
2 B1a 002
2 B1a 067
1 P-A 006
2 P-A 007

# 0b942b80
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
1 A1 225
2 A2 146
2 A2 147
1 A2 150
2 P-A 001
1 P-A 005
1 P-A 006
2 P-A 007

# 0c5d5c49
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
1 A1a 056
1 A1a 068
1 A2 022
2 A2 146
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# 16583dac
Energy: Grass
2 A1 001
1 A1 002
2 A1 004
2 A1 219
1 A1 225
1 A2 150
2 A3 144
2 A3 147
2 A3 155
1 P-A 001
2 P-A 005
2 P-A 007

# 18510634
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
1 A1 005
2 A1 219
1 A2 017
1 A2 146
1 A2 147
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 1fcf81ca
Energy: Grass
2 A1 004
2 A1 219
1 A2 150
1 A2 155
2 A3 155
2 B1 219
2 B1 225
1 B1a 001
2 B1a 002
2 B1a 067
1 P-A 006
2 P-A 007

# 20353deb
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
1 A1 005
2 A1 219
1 A1 225
2 A2 148
1 A2 150
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 3ec56ec8
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
1 A1 026
1 A1 203
2 A1 219
2 A1 225
2 P-A 001
2 P-A 002
1 P-A 005
1 P-A 006
2 P-A 007

# 3f1afdaf
Energy: Grass
2 A1 001
1 A1 002
2 A1 004
2 A1 219
1 A2 146
1 A2 150
2 A3 144
2 A3 147
2 A3 155
2 P-A 001
1 P-A 005
2 P-A 007

# 46d33a30
Energy: Grass
2 A1 004
2 A1 219
1 A2 150
1 A2b 070
1 A3 155
2 B1 219
2 B1 225
1 B1a 001
2 B1a 002
2 B1a 067
2 B2 145
2 P-A 007

# 4fd6e549
Energy: Grass, Water
2 A1 001
2 A1 002
2 A1 004
2 A1 219
1 A1 225
2 A2 146
2 A2 147
2 A2a 072
2 P-A 001
1 P-A 005
2 P-A 007

# 58ebcfd7
Energy: Grass
2 A1 001
1 A1 002
2 A1 004
2 A1 219
1 A2 022
2 A3 144
2 A3 147
2 A3 155
2 P-A 001
2 P-A 005
2 P-A 007

# 5bb719cf
Energy: Grass
2 A1 004
2 A1 219
1 A1 225
1 A2 150
1 A2b 070
2 A3 155
2 B1 219
2 B1a 001
2 B1a 002
2 B1a 067
1 P-A 005
2 P-A 007

# 5daaebfc
Energy: Grass
2 A1 004
2 A1 219
