# 425b25f4
Energy: Fire
1 A1 225
2 A2 147
1 A2 150
1 A2b 010
1 A2b 070
1 A2b 072
1 A3 142
2 A4a 010
2 B1 217
1 B1 225
1 B1a 012
1 B2b 007
1 B3 147
2 P-A 005
2 P-A 007

# 57b6e676
Energy: Fire
2 A1 225
2 A2 147
1 A2 150
1 A2b 010
1 A2b 070
1 A3 142
2 A4a 010
2 B1 217
1 B1 225
1 B1a 012
1 B2b 007
1 B3 147
2 P-A 005
2 P-A 007

# 6a0055e0
Energy: Fire
1 A2 027
1 A2 029
1 A2 148
1 A2b 008
1 A2b 010
2 A3 144
1 A3 151
1 A3 155
1 A3a 009
1 A3a 064
1 A3a 069
1 A4 032
2 A4a 010
1 P-A 002
2 P-A 005
2 P-A 007

# 8250d795
Energy: Fire
2 A1 225
1 A2 147
1 A2 150
1 A2b 010
1 A3 144
2 A4a 010
2 B1 217
2 B1 225
1 B1a 012
1 B2 154
1 B2b 007
1 B3 147
2 P-A 005
2 P-A 007

# 84c30a35
Energy: Fire
1 A1 225
2 A2 147
1 A2 148
1 A2 150
1 A2b 010
1 A2b 070
1 A2b 072
1 A3 142
2 A4a 010
2 B1 217
1 B1a 012
1 B2b 007
1 B3 147
1 P-A 001
1 P-A 005
2 P-A 007

# cea0aa6d
Energy: Fire
1 A1 033
1 A1 087
1 A1 089
1 A1a 068
1 A2 148
2 A2 150
1 A2 155
1 A2b 010
2 A3 144
1 A3 155
1 A3b 034
1 A4 134
2 A4a 010
2 P-A 005
2 P-A 007

# ddd6c410
Energy: Fire
1 A1 225
2 A2 147
1 A2 148
1 A2 150
1 A2b 010
1 A2b 070
1 A2b 072
1 A3 142
2 A4a 010
2 B1 217
1 B1a 012
1 B2b 007
1 B3 147
2 P-A 005
2 P-A 007

# fe3293a9
Energy: Fire
2 A1 225
1 A2 150
1 A2b 010
1 A2b 070
1 A3 142
2 A4a 010
2 B1 217
2 B1 225
1 B1a 012
1 B2 154
1 B2b 007
1 B3 147
2 P-A 005
2 P-A 007
