# 674d2ebb
Energy: Water
1 A1 225
1 A2 147
2 A3 045
2 A3 144
2 A3 155
2 A3b 017
2 A3b 024
1 A3b 068
2 A4 134
2 P-A 005
1 P-A 006
2 P-A 007

# 7855cf8d
Energy: Water
2 A2a 072
2 A3 046
1 A3 048
2 A3 144
1 A3 155
2 A3b 017
1 A3b 024
2 A3b 055
1 A3b 066
2 A3b 068
2 P-A 005
2 P-A 007

# f85c8ab3
Energy: Water
1 A2 150
1 A2a 072
2 A3 045
2 A3 144
2 A3 155
1 A3b 017
1 A3b 023
2 A3b 024
1 A3b 068
1 A4 134
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# ff1597c0
Energy: Water
1 A3b 017
2 A3b 021
2 A3b 022
2 A3b 023
1 A3b 024
2 A3b 055
1 A3b 060
2 A3b 062
1 A3b 063
1 A3b 068
1 P-A 001
2 P-A 005
2 P-A 007
