# 156387aa
Energy: Darkness
2 A1 176
2 A1 177
1 A1 222
1 A1 225
1 A2 150
2 A3 144
1 A3a 042
2 A4 107
2 A4 109
2 B1 225
2 P-A 005
2 P-A 007

# 847ff7e4
Energy: Darkness
1 A1 176
1 A1 177
1 A2 150
2 A2a 048
2 A3 144
1 A3 151
1 A3 155
2 A3a 042
1 A4 108
2 A4 109
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 9b2100e5
Energy: Darkness
2 A1 177
1 A1 222
1 A1 225
2 A1a 049
1 A2 150
1 A2b 070
2 A3 144
2 A3a 042
2 A4 107
2 A4 109
2 P-A 005
2 P-A 007

# ab8155c0
Energy: Darkness
1 A1 176
1 A1 177
1 A2 148
1 A2 150
2 A3 144
1 A3 146
2 A3a 042
2 A4 107
2 A4 109
2 B1 225
1 P-A 002
2 P-A 005
2 P-A 007
