# 4b59037f
Energy: Fire
1 A1 225
1 A2 022
1 A2 147
1 A2 150
1 A2 155
1 A2b 071
2 A3b 009
2 A3b 010
2 A3b 055
2 A3b 066
1 A3b 067
1 P-A 001
2 P-A 005
2 P-A 007

# 75781627
Energy: Fire
1 A1 225
1 A2 022
1 A2 146
1 A2 150
1 A2 155
1 A2b 071
1 A3 151
2 A3b 009
2 A3b 010
2 A3b 055
2 A3b 066
2 P-A 005
1 P-A 006
2 P-A 007

# b6d6a8d6
Energy: Fire
2 A1 206
1 A1 225
1 A2 022
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 155
1 A3 151
2 A3b 009
2 A3b 010
2 A3b 066
2 P-A 005
2 P-A 007

# c0e36cec
Energy: Fire
1 A1 225
1 A2 022
1 A2 146
1 A2 147
1 A2 155
1 A2b 071
1 A3 151
2 A3b 009
2 A3b 010
2 A3b 055
2 A3b 066
1 P-A 002
2 P-A 005
2 P-A 007

# f983a0f2
Energy: Fire
1 A1 223
1 A1 225
2 A2 147
1 A2 150
1 A2 155
1 A2b 070
1 A2b 071
2 A3b 009
2 A3b 010
2 A3b 055
2 A3b 066
2 P-A 005
2 P-A 007
