# 369cf1f3
Energy: Psychic
1 A1 225
1 A2b 070
1 A2b 071
1 A3 144
2 B1 225
2 B1 226
2 B2 067
1 B2 068
2 B2 069
1 B2 073
1 B2 124
1 B2 147
2 B2 155
2 P-A 007

# 40f27997
Energy: Psychic
1 A1 225
1 A2 147
1 A2 155
1 A2b 070
1 A2b 071
1 A3 144
2 B1 225
1 B1 226
2 B2 067
1 B2 068
2 B2 069
1 B2 073
2 B2 124
1 B2 155
2 P-A 007

# 520cf0b0
Energy: Psychic
1 A1 225
1 A2 147
1 A2b 070
1 A2b 071
1 A3 144
1 A3 151
1 B1 225
1 B1 226
2 B2 067
1 B2 068
2 B2 069
1 B2 073
2 B2 124
2 B2 155
2 P-A 007

# 83f504bb
Energy: Psychic
1 A1 225
1 A2 147
1 A2 150
1 A2 155
1 A2b 070
1 A3 144
1 B1 225
1 B1 226
2 B2 067
1 B2 068
2 B2 069
1 B2 073
2 B2 124
1 B2 147
1 B2 155
2 P-A 007

# 96a855e8
Energy: Psychic
1 A1 223
1 A1 225
1 A2 148
1 A2b 071
2 A3 144
2 B1 225
1 B1 226
2 B2 067
2 B2 069
1 B2 070
1 B2 073
2 B2 155
1 P-A 005
2 P-A 007

# acb44d10
Energy: Psychic
1 A1 225
2 A3 144
1 B1 223
1 B1 225
2 B1 226
2 B2 067
2 B2 069
1 B2 073
2 B2 124
2 B2 147
2 B2 155
2 P-A 007

# b9e771cf
Energy: Psychic
1 A1 225
1 A2 150
1 A2b 070
1 A2b 071
2 A3 144
1 B1 223
1 B1 225
2 B2 067
1 B2 068
2 B2 069
1 B2 070
1 B2 073
1 B2 155
2 P-A 005
2 P-A 007

# dbd660af
Energy: Psychic
1 A1 225
1 A2b 071
1 A3 144
1 A3 151
2 B1 225
2 B1 226
2 B2 067
1 B2 068
2 B2 069
1 B2 073
1 B2 124
1 B2 147
2 B2 155
2 P-A 007
