# 396cc9b0
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
2 A1a 053
2 A1a 054
2 A1a 055
1 A2 098
1 A2 099
1 A2 148
1 A2 150
1 P-A 002
1 P-A 005
2 P-A 007

# 53c79e08
Energy: Darkness
1 A1 225
2 A1a 053
2 A1a 054
1 A1a 055
2 A1a 068
1 A2 098
1 A2 099
2 A2 109
1 A2 110
1 A2 146
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 94b5252b
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
2 A1a 053
2 A1a 054
2 A1a 055
1 A2 098
1 A2 099
1 A2 110
1 A2 150
2 P-A 005
2 P-A 007

# 98dc2bb9
Energy: Darkness
1 A1 225
2 A1a 053
2 A1a 054
2 A1a 055
2 A1a 068
2 A2 098
1 A2 099
1 A2 110
1 A2 146
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# a78d460c
Energy: Darkness
1 A1 225
2 A1a 053
2 A1a 054
1 A1a 055
2 A1a 068
1 A2 096
1 A2 097
1 A2 098
1 A2 099
1 A2 110
1 A2 146
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# f8a23470
Energy: Darkness
2 A1a 053
2 A1a 054
2 A1a 055
1 A2 098
1 A2 099
1 A2 104
1 A2 110
1 A2 147
2 A2 150
2 P-A 001
2 P-A 002
1 P-A 005
2 P-A 007
