# 02068525
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
1 A1 225
1 A2 049
1 A2 050
2 A2 147
2 A2 148
1 A2 154
2 P-A 005
2 P-A 007

# 057b2839
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
1 A1 225
1 A2 049
2 A2 050
1 A2 146
1 A2 148
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 09a8aa24
Energy: Water
2 A1 053
2 A1 056
2 A1 220
2 A2 049
2 A2 050
2 A3 144
2 A4 151
2 P-A 002
2 P-A 005
2 P-A 007

# 0caff6fb
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
1 A1a 068
2 A2 049
2 A2 148
1 A2 150
2 A2a 072
2 P-A 005
2 P-A 007

# 0e62826d
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
1 A1 225
1 A1a 068
1 A2 049
2 A2 050
1 A2 146
1 A2 147
1 A2 150
1 P-A 002
1 P-A 005
2 P-A 007

# 15fa89f3
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 220
1 A1a 068
2 A2 049
2 A2 050
1 A2 147
1 A2 148
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# 1a8a91af
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
1 A2 049
2 A2 050
2 A2 146
2 A2 154
1 P-A 001
2 P-A 005
2 P-A 007

# 1d52bccb
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 225
1 A1a 068
2 A2 049
1 A2 146
2 A2 148
1 A2 150
2 A2a 072
2 P-A 005
2 P-A 007

# 25252dc4
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
2 A2 049
2 A2 050
2 A2 146
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 2daaec02
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 220
1 A1 223
1 A2 049
2 A2 050
1 A2 146
1 A2 154
1 A2a 072
2 P-A 002
2 P-A 005
2 P-A 007

# 3523589c
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
1 A1 223
1 A1 225
1 A2 049
2 A2 146
1 A2 150
1 A2 154
1 A2a 072
2 P-A 005
2 P-A 007

# 36592dbf
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
2 A2 049
2 A2 050
1 A2 146
1 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 36d514a8
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1a 068
1 A2 049
2 A2 050
2 A2 146
1 A2 147
2 A2 154
2 P-A 005
2 P-A 007

# 3bacaed1
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 223
1 A1 225
1 A1a 068
1 A2 049
2 A2 050
1 A2 146
1 A2 147
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 3f4f7f64
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 084
2 A1 220
2 A1a 068
2 A2 049
2 A2 050
1 A2 146
2 P-A 005
2 P-A 007

# 40a9e31e
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 225
1 A1a 068
1 A2 049
2 A2 050
1 A2 146
1 A2 147
1 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 46ca7b77
Energy: Water
2 A1 053
2 A1 056
2 A1 220
2 A1a 068
2 A2 049
2 A2 050
2 A3 144
2 A4 151
2 P-A 005
2 P-A 007

# 491cbb2b
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1a 068
2 A2 049
2 A2 050
2 A2 146
2 A2 147
2 P-A 005
2 P-A 007

# 49392c57
Energy: Water
1 A1 053
1 A1 054
2 A1 056
2 A1 220
1 A1 223
1 A1a 068
2 A2 049
2 A2 050
1 A2 146
2 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# 4a0059e1
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 220
2 A1 225
2 A1a 068
1 A2 049
2 A2 050
1 A2 147
1 A2a 072
2 P-A 005
2 P-A 007

# 505c81e6
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 206
2 A1 220
1 A1a 019
1 A2 049
2 A2 050
2 A2 146
1 A2 155
2 P-A 005
2 P-A 007

# 5348f4f4
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 063
1 A1 206
1 A1 225
1 A1a 019
1 A2 049
1 A2 154
1 A2b 014
1 A2b 070
1 A3 144
1 P-A 002
2 P-A 005
2 P-A 007

# 571f7c1e
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
1 A1a 068
1 A2 049
2 A2 050
1 A2 146
2 A2a 072
1 P-A 001
2 P-A 005
2 P-A 007

# 5c3b82c0
Energy: Water
1 A1 053
2 A1 054
1 A1 056
2 A1a 068
1 A2 049
2 A2 050
2 A2 146
2 A2 147
1 A2 154
2 A2a 072
2 P-A 005
2 P-A 007

# 5e3b74d2
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
1 A1 225
1 A2 049
2 A2 050
2 A2 146
2 A2 154
2 P-A 005
2 P-A 007

# 5ec56f7f
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 083
1 A1 220
1 A1 225
1 A2 049
2 A2 050
1 A2 146
1 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 5fe7d7cf
Energy: Water
2 A1 053
1 A1 054
2 A1 056
1 A1 220
1 A1 225
1 A2 049
1 A2 050
1 A2 146
1 A2 150
1 A2 154
1 A2a 023
1 A2a 072
2 A3 144
2 P-A 005
2 P-A 007

# 67e600b9
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A2 049
2 A2 050
2 A2 146
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 760ce961
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
1 A1a 068
2 A2 049
2 A2 050
1 A2 146
1 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# 7789023f
Energy: Water
1 A1 053
1 A1 054
1 A1 056
1 A1 220
1 A1 225
1 A1a 019
1 A1a 068
1 A2 049
2 A2 050
2 A2 147
1 A2 150
1 A2a 062
1 A2a 071
1 A2a 072
2 P-A 005
2 P-A 007

# 805be22f
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
1 A1 225
1 A2 049
2 A2 050
1 A2 146
2 A2a 072
1 A2b 071
2 P-A 005
2 P-A 007

# 81514e12
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
1 A1a 068
2 A2 049
1 A2 146
2 A2 148
2 A2a 072
2 P-A 005
2 P-A 007

# 86117e42
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 220
1 A1 225
1 A1a 068
1 A2 049
2 A2 050
1 A2 146
1 A2 147
1 A2 154
1 P-A 001
2 P-A 005
2 P-A 007

# 8800102b
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
1 A1 225
1 A1a 068
1 A2 049
2 A2 050
1 A2 146
2 A2 147
2 P-A 005
2 P-A 007

# 946950e2
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
1 A2 049
1 A2 050
1 A2 146
2 A2 147
1 A2 148
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# 94d44a8d
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 225
1 A2 049
2 A2 050
2 A2 147
2 A2 148
2 A2 150
2 P-A 005
2 P-A 007

# 9b3aa309
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 220
1 A1 225
1 A2 049
2 A2 050
1 A2 146
1 A2 154
2 A2a 072
1 P-A 002
2 P-A 005
2 P-A 007

# 9e74099f
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 083
2 A1 220
2 A2 049
2 A2 050
1 A2 146
2 P-A 002
2 P-A 005
2 P-A 007

# a1d180bb
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 220
1 A1a 019
1 A1a 061
1 A1a 068
1 A2 049
1 A2 050
1 A2 146
1 A2 147
1 A2 148
1 P-A 002
2 P-A 005
2 P-A 007

# a5b9ef7d
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 223
1 A2 049
2 A2 050
1 A2 146
2 A2a 072
2 A2b 069
2 P-A 005
1 P-A 006
2 P-A 007

# b1002c7a
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
1 A2 049
2 A2 050
1 A2 146
1 A2 148
2 A2 154
1 A2 155
2 P-A 005
2 P-A 007

# b9e5d343
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
2 A2 049
2 A2 050
2 A2 146
2 A2 154
2 P-A 005
2 P-A 007

# bf9258d4
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
1 A1a 068
1 A2 049
2 A2 050
2 A2 148
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# c3a00770
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 220
1 A2 049
2 A2 050
2 A2 146
1 A2 150
1 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# c6a77243
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 220
1 A1 225
1 A1a 068
2 A2 049
2 A2 050
2 A2 146
1 A2 147
2 P-A 005
2 P-A 007

# c6ab0433
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
2 A2 049
2 A2 050
2 A2 146
2 P-A 002
2 P-A 005
2 P-A 007

# d1420215
Energy: Water
1 A1 053
1 A1 054
1 A1 056
2 A1 220
1 A1 223
1 A1 225
1 A1a 019
1 A1a 061
2 A1a 068
1 A2 049
2 A2 050
1 A2 146
2 A2 147
1 P-A 005
2 P-A 007

# d2b94d9f
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
2 A1a 068
2 A2 049
2 A2 050
2 A2 146
2 P-A 005
2 P-A 007

# d771e955
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1a 068
2 A2 049
2 A2 050
2 A2 147
