# 02636332
Energy: Psychic
1 A2 150
2 A3 144
1 A4 157
1 B1a 032
1 B1a 033
1 B1a 034
1 B2 063
1 B2 064
1 B2 066
2 B2 070
2 B2 145
1 B2 149
1 B2 155
2 P-A 005
2 P-A 007

# 4ca2ea30
Energy: Psychic
2 A2 068
1 A2 146
1 A3 144
1 B1a 032
1 B1a 033
1 B1a 034
1 B2 064
2 B2 066
2 B2 070
2 B2 149
2 B2 155
2 P-A 005
2 P-A 007

# 6f066ca4
Energy: Psychic
2 A2 068
1 A2 150
2 A3 144
1 A3 155
1 B1 225
1 B1a 032
1 B1a 034
1 B2 064
2 B2 066
2 B2 070
1 B2 149
1 B2 155
2 P-A 005
2 P-A 007

# 790c6d99
Energy: Psychic
1 A1 225
1 A2 150
2 A3 144
2 B1a 032
1 B1a 033
2 B1a 034
2 B2 063
1 B2 064
2 B2 066
1 B2 070
1 B2 149
1 B2 155
1 P-A 005
2 P-A 007
