# 6edc2d3e
Energy: Grass
2 A1 021
1 A1 022
1 A1 023
2 A1 097
2 A1 098
2 A1 219
1 A1a 068
2 A2 053
1 A2 147
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# c28c979b
Energy: Grass
1 A1 021
1 A1 023
2 A1 098
1 A1 219
1 A1a 003
1 A1a 068
2 A2 051
2 A2 053
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# c52fde05
Energy: Grass
2 A1 021
1 A1 023
2 A1 098
1 A1 219
1 A1 225
1 A1a 002
1 A1a 003
1 A1a 068
2 A2 051
2 A2 053
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# fd8ccb97
Energy: Grass
1 A1 021
1 A1 023
2 A1 098
1 A1 219
1 A1 225
1 A1a 003
2 A2 051
2 A2 053
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007
