# 6bf24b64
Energy: Psychic
2 A1 124
2 A1 125
2 A1 195
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 022

# 6eb2c7a8
Energy: Psychic
2 A1 124
2 A1 125
2 A1 193
2 A1 195
1 A1 203
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 8752a4e2
Energy: Psychic
2 A1 124
2 A1 125
1 A1 126
1 A1 194
1 A1 195
1 A1 223
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007
2 P-A 022

# ad4491a7
Energy: Metal
2 A1 124
2 A1 125
2 A1 181
2 A1 182
1 A1 195
1 A1 210
2 A1 218
2 A1 225
1 P-A 002
2 P-A 005
2 P-A 007
1 P-A 022

# b8b6a573
Energy: Psychic
2 A1 124
2 A1 125
2 A1 193
2 A1 195
2 A1 198
2 A1 212
2 A1 213
2 P-A 002
2 P-A 005
2 P-A 007

# edc652a9
Energy: Psychic
2 A1 124
2 A1 125
1 A1 193
1 A1 195
2 A1 203
1 A1 210
1 A1 218
1 A1 223
2 A1 225
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# f6ce9620
Energy: Psychic
2 A1 124
2 A1 125
2 A1 193
2 A1 195
1 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007
