# 0a592cf0
Energy: Water
1 A1 053
1 A1 054
1 A1 055
1 A1 056
1 A1 062
1 A1 063
1 A1 220
2 A1a 019
2 A1a 061
2 A2 050
1 A2 148
1 A2 154
1 A2 155
2 A2b 111
2 P-A 007

# 150a4da5
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
2 A1a 019
2 A1a 061
2 A2 050
1 A2 146
1 P-A 002
2 P-A 005
2 P-A 007

# 1c36dfda
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 220
1 A1 225
1 A1a 019
1 A1a 061
2 A2 050
1 A2 146
1 A2 147
1 A2a 072
1 A2b 069
2 P-A 005
2 P-A 007

# 273e157a
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 079
2 A1 220
1 A1 225
2 A1a 019
1 A1a 061
1 A1a 068
1 P-A 002
2 P-A 005
2 P-A 007

# 276dffdf
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
1 A1 223
1 A1 225
2 A1a 019
2 A1a 061
2 P-A 002
2 P-A 005
2 P-A 007

# 28e873e6
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
1 A1 225
1 A1a 019
2 A1a 061
2 A2 050
2 A2 146
1 A2 147
1 P-A 005
2 P-A 007

# 2f7b09e1
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
2 A1a 019
1 A1a 061
2 A2 050
1 A2 146
1 A2 148
1 P-A 002
2 P-A 005
2 P-A 007

# 32071e6a
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 220
2 A1a 019
2 A1a 061
2 A1a 068
1 A2 050
2 A2 146
2 P-A 005
2 P-A 007

# 3fdc0e91
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
1 A1 225
2 A1a 019
1 A1a 061
2 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# 508a9ba0
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 084
2 A1 220
2 A1a 019
2 A1a 068
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 030

# 52f358e5
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 220
1 A1 225
2 A1a 019
2 A1a 061
2 A2 050
1 P-A 002
2 P-A 005
2 P-A 007

# 58d9fb59
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 084
2 A1 220
1 A1 225
2 A1a 019
