# 152e8da9
Energy: Darkness
2 A1 172
2 A1 173
1 A1 174
2 A1 175
2 A1 176
2 A1 177
2 A1 222
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 3c571a80
Energy: Darkness
2 A1 172
2 A1 173
1 A1 174
1 A1 175
2 A1 176
2 A1 177
2 A1 222
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 54b5931b
Energy: Darkness
2 A1 172
2 A1 173
2 A1 174
2 A1 176
2 A1 177
2 A1 222
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 6fca9b8c
Energy: Darkness
2 A1 172
2 A1 173
1 A1 174
1 A1 175
2 A1 176
2 A1 177
2 A1 222
1 A1 223
1 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 71d50859
Energy: Darkness
2 A1 172
2 A1 173
2 A1 176
2 A1 177
2 A1 222
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# c3946e60
Energy: Darkness
2 A1 172
2 A1 173
2 A1 174
1 A1 175
2 A1 176
2 A1 177
2 A1 222
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# f0097daa
Energy: Darkness
2 A1 172
2 A1 173
1 A1 174
1 A1 175
2 A1 176
2 A1 177
2 A1 222
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
