# 161c9183
Energy: Darkness
2 A1 087
2 A1 089
1 A2 110
2 A2 150
1 A3 066
2 A3 144
1 A3 149
2 A4 066
1 B1 225
2 B2 127
2 P-A 005
2 P-A 007

# 1fc63941
Energy: Water
2 A1 089
2 A2 150
1 A2b 071
2 A3 144
1 A3 149
1 A4 066
1 A4a 023
2 B1 071
1 B1 225
2 B2 127
1 B2 145
2 P-A 005
2 P-A 007

# 33908547
Energy: Lightning, Water
2 A1 087
2 A1 089
2 A2 150
1 A3 066
2 A3 144
1 A3 149
2 A4 066
1 B1 225
2 B2 127
1 B2 145
2 P-A 005
2 P-A 007

# 3b637389
Energy: Water
1 A1 089
1 A2 150
1 A2 155
1 A2a 072
2 A3 066
2 A3 144
1 A3 149
2 A4 066
1 B1 071
1 B1 072
1 B1 225
1 B1a 069
1 B2 127
2 P-A 005
2 P-A 007

# 4c4df5bc
Energy: Water
2 A1 089
1 A1 223
1 A2 150
1 A2b 071
2 A3 144
1 A3 149
2 A4a 023
2 B1 071
1 B1 219
1 B1 225
2 B2 127
2 P-A 005
2 P-A 007

# 529d0c95
Energy: Lightning, Water
2 A1 087
2 A1 089
1 A2 150
2 A3 066
2 A3 144
2 A3 149
1 A4 066
1 B1 225
2 B2 127
1 B2 154
2 P-A 005
2 P-A 007

# 5c1f84f9
Energy: Water
2 A1 089
1 A2 150
2 A3 144
2 A3 149
2 A4a 023
2 B1 071
1 B1 225
1 B1a 069
2 B2 127
1 B2 145
2 P-A 005
2 P-A 007

# 697fb407
Energy: Water
2 A1 089
2 A2 150
2 A3 144
2 A3 149
2 A4a 023
2 B1 071
1 B1 225
2 B2 127
1 B2 145
2 P-A 005
2 P-A 007

# 7e02e6f3
Energy: Water
2 A1 089
1 A2 150
1 A2 155
1 A2b 071
2 A3 144
2 A3 149
2 A4a 023
2 B1 071
1 B1 225
2 B2 127
2 P-A 005
2 P-A 007

# 8980f01d
Energy: Lightning, Water
2 A1 087
2 A1 089
2 A2 150
1 A2b 071
1 A3 066
2 A3 144
1 A3 149
2 A4 066
1 B1 225
2 B2 127
2 P-A 005
2 P-A 007

# 93569ac2
Energy: Lightning
1 A1 087
1 A1 089
2 A2 150
2 A2b 071
1 A3 066
1 A3 144
1 A3 149
1 A4 066
1 A4a 023
1 B1 219
2 B2 127
2 B2 145
2 P-A 005
2 P-A 007

# a81e9d69
Energy: Water
2 A1 089
1 A2 150
1 A2b 071
1 A3 066
2 A3 144
1 A3 149
2 A4a 023
2 B1 071
1 B1 225
1 B1a 069
2 B2 127
2 P-A 005
2 P-A 007

# be739e96
Energy: Water
2 A1 087
2 A1 089
1 A2 150
1 A2b 071
2 A3 144
1 A3 149
2 A4a 023
1 B1 219
2 B1 225
2 B2 127
2 P-A 005
2 P-A 007

# ce889c5d
Energy: Water
2 A1 089
1 A2 150
1 A2b 071
2 A3 144
1 A3 149
2 A4a 023
2 B1 071
2 B1 225
2 B2 127
1 B2 145
2 P-A 005
2 P-A 007

# d1a74ad5
Energy: Water
2 A1 089
2 A2 150
2 A3 144
2 A3 149
2 A4a 023
2 B1 071
1 B1 225
2 B2 127
1 B2b 068
2 P-A 005
2 P-A 007

# e4c06ec6
Energy: Water
2 A1 089
1 A2 150
1 A2b 071
2 A3 144
1 A3 149
2 A4a 023
2 B1 071
1 B1 219
2 B1 225
2 B2 127
2 P-A 005
2 P-A 007
