# 035169b0
Energy: Lightning
2 A1 223
2 A2 150
1 A2b 070
2 A2b 072
2 A3a 019
2 A3a 064
2 A4 158
1 P-A 001
2 P-A 005
2 P-A 006
2 P-A 007

# 107018ac
Energy: Lightning
2 A1 223
1 A1 225
1 A2 147
1 A2 148
2 A2 150
1 A2 155
2 A2b 070
1 A3 151
2 A3a 019
1 A3a 064
2 P-A 005
2 P-A 006
2 P-A 007

# 1a6bbfe0
Energy: Lightning
2 A1 223
1 A1 225
1 A2 147
1 A2 148
2 A2 150
1 A2 155
2 A2b 070
1 A3 151
2 A3a 019
1 A3a 064
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 1cbc19d9
Energy: Lightning
1 A1 223
2 A1 225
2 A2 148
2 A2 150
1 A2 155
1 A2b 070
1 A3 151
2 A3a 019
2 A3a 064
2 P-A 001
1 P-A 005
1 P-A 006
2 P-A 007

# 237d4dd3
Energy: Lightning
2 A1 223
1 A1 225
1 A2 148
2 A2 150
1 A2 155
2 A2b 070
1 A3 146
1 A3 151
2 A3a 019
1 A3a 064
1 P-A 001
1 P-A 005
2 P-A 006
2 P-A 007

# 238a5040
Energy: Lightning
2 A1 223
1 A1 225
2 A2 147
2 A2 150
1 A2 155
1 A2b 070
1 A2b 071
2 A3a 019
2 A4 158
2 P-A 005
2 P-A 006
2 P-A 007

# 2a04f363
Energy: Lightning
2 A1 223
1 A1 225
2 A2 147
2 A2 150
2 A2b 070
1 A3 151
2 A3a 019
1 A3a 064
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 2b946ab4
Energy: Lightning
1 A1 223
1 A1 225
2 A2 148
2 A2 150
2 A2b 070
1 A3 066
1 A3 151
2 A3a 019
1 A3a 064
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 2e967569
Energy: Lightning
2 A1 223
1 A1 225
1 A2 147
2 A2 150
1 A2 155
1 A2b 070
1 A3 066
2 A3a 019
2 A3a 064
2 A4 158
1 P-A 005
2 P-A 006
2 P-A 007

# 3295cbcd
Energy: Lightning
1 A1 101
1 A1 225
1 A2 150
2 A2 155
2 A2b 070
1 A2b 071
2 A3a 019
1 A3a 065
1 A4 156
1 A4 158
1 P-A 001
1 P-A 002
1 P-A 005
2 P-A 006
2 P-A 007

# 3c0c2b8d
Energy: Lightning
1 A1 225
2 A2 147
2 A2 148
2 A2 150
1 A2b 069
1 A2b 070
1 A2b 071
2 A3 151
2 A3a 019
1 A3a 064
2 A4 158
1 P-A 005
2 P-A 007

# 408477ce
Energy: Lightning
2 A1 223
