# 02c95cb3
Energy: Grass
1 A1 219
1 A2 150
1 A3 144
2 A3 147
2 A3a 008
2 B1 225
1 B1a 067
1 B2 145
2 B3 005
2 B3 006
1 B3 008
1 B3 153
1 P-A 005
2 P-A 007

# 275f47d7
Energy: Grass
1 A1 225
1 A2 150
2 A3 144
2 A3 147
2 A3a 008
1 B1 225
2 B3 005
1 B3 006
2 B3 008
1 B3 147
2 B3 153
1 P-A 005
2 P-A 007

# 427a4d3f
Energy: Grass
1 A1 219
1 A2 150
1 A2b 070
1 A3 144
2 A3a 008
2 B1 225
1 B1a 067
1 B3 004
2 B3 005
1 B3 006
2 B3 008
2 B3 153
1 P-A 005
2 P-A 007

# 6d27a9eb
Energy: Grass
1 A1 219
1 A2 150
2 A3 144
2 A3 146
2 A3a 008
1 A3a 042
1 B1 225
2 B3 005
1 B3 006
2 B3 008
1 B3 153
1 P-A 002
1 P-A 005
2 P-A 007

# 73ae05ab
Energy: Grass
1 A2 150
2 A3 144
1 A3 146
1 A3 155
2 A3a 008
1 A3a 042
2 B1 225
2 B3 005
1 B3 006
2 B3 008
1 B3 153
2 P-A 005
2 P-A 007

# 77e454bf
Energy: Grass
1 A1 219
2 A2 148
1 A2 150
1 A3 144
1 A3a 007
2 A3a 008
2 B1 225
2 B3 005
1 B3 006
2 B3 008
2 B3 153
1 P-A 002
2 P-A 007

# 96d3091b
Energy: Grass
2 A1 219
1 A2 150
2 A3 144
2 A3 147
1 A3a 007
2 A3a 008
2 B1 225
2 B3 005
2 B3 008
1 B3 153
1 P-A 002
2 P-A 007

# aca47183
Energy: Grass
1 A1 225
1 A2 150
2 A3 144
2 A3 147
2 A3a 008
2 B1 225
2 B3 005
1 B3 006
2 B3 008
1 B3 147
2 B3 153
2 P-A 007

# c09e1cf4
Energy: Grass
1 A1 225
1 A2 150
1 A2b 070
2 A3 144
1 A3 147
1 A3a 007
2 A3a 008
2 B1 225
2 B3 005
2 B3 008
1 B3 150
2 B3 153
2 P-A 007

# d96fb320
Energy: Grass
1 A2 150
2 A3 144
2 A3 146
2 A3a 008
1 A3a 042
2 B1 225
2 B3 005
1 B3 006
2 B3 008
1 B3 153
2 P-A 005
2 P-A 007

# f5d2bf08
Energy: Grass
1 A1 219
1 A2 150
2 A3 144
2 A3 146
2 A3a 008
1 A3a 042
1 B1 225
2 B3 005
1 B3 006
2 B3 008
1 B3 153
1 P-A 005
1 P-A 006
2 P-A 007
