# 051bb255
Energy: Metal
1 A1 225
1 A2 150
2 A2a 063
2 A2a 074
1 A2b 069
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
2 A3 144
1 A3 155
1 A3b 067
1 P-A 005
2 P-A 007

# 05ed8861
Energy: Metal
1 A2 148
1 A2 150
2 A2a 063
2 A2a 074
1 A2b 070
2 A3 085
2 A3 122
2 A3 144
1 A3 146
1 A3 149
1 A3 155
2 P-A 005
2 P-A 007

# 0664ed92
Energy: Metal
1 A1 225
1 A2 150
1 A2 155
2 A2a 063
2 A2a 074
1 A2b 071
2 A3 085
2 A3 122
2 A3 144
2 A3 155
2 P-A 005
2 P-A 007

# 06bd0ef8
Energy: Metal
1 A1 225
1 A2 150
2 A2a 063
2 A2a 074
2 A3 085
2 A3 122
2 A3 144
2 A3 149
2 A3 155
2 P-A 005
2 P-A 007

# 071db6bb
Energy: Metal
2 A2 147
1 A2 150
2 A2a 063
2 A2a 074
1 A2b 069
2 A3 085
1 A3 086
2 A3 122
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 0cee11ff
Energy: Metal
1 A2 147
1 A2 150
2 A2a 063
2 A2a 074
1 A2b 069
1 A2b 070
2 A3 085
1 A3 086
2 A3 122
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 1472d53f
Energy: Metal
1 A2 146
2 A2 148
1 A2 150
2 A2a 063
2 A2a 074
2 A3 085
1 A3 086
2 A3 122
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 1727a85f
Energy: Metal
1 A1 225
1 A2 150
2 A2a 063
1 A2a 074
1 A2b 069
1 A2b 070
2 A3 085
2 A3 122
2 A3 144
2 A3 149
1 A3 155
2 P-A 005
2 P-A 007

# 2061604b
Energy: Metal
1 A2 150
1 A2 154
2 A2a 063
2 A2a 074
1 A2b 069
1 A2b 070
2 A3 085
1 A3 086
2 A3 122
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 22878392
Energy: Metal
1 A2 150
2 A2a 063
1 A2a 074
1 A2a 075
