# 17efc12c
Energy: Fighting
1 A1 130
2 A1 196
1 A1 225
1 A2 068
2 A2 069
2 A2 095
1 A2 146
2 A2 148
1 A2 150
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 342859c9
Energy: Fighting
2 A1 196
1 A1 223
1 A1 225
1 A1a 047
2 A2 068
2 A2 069
2 A2 095
1 A2 104
1 A2 146
2 A2 150
1 P-A 001
1 P-A 002
1 P-A 005
2 P-A 007

# 5bac80c2
Energy: Fighting
1 A1 154
2 A1 196
1 A1 223
1 A1 225
2 A2 068
2 A2 069
2 A2 095
1 A2 146
1 A2 147
1 A2 148
2 A2 150
1 P-A 002
2 P-A 005
1 P-A 007

# 8d7eae64
Energy: Fighting
2 A1 196
1 A1 223
1 A1 225
2 A2 068
2 A2 069
2 A2 095
1 A2 104
1 A2 146
1 A2 147
2 A2 150
1 P-A 001
2 P-A 005
2 P-A 007

# ea6571f9
Energy: Fighting
2 A1 154
2 A1 196
2 A2 068
2 A2 069
2 A2 095
2 A2 147
2 A2 150
2 P-A 002
2 P-A 005
2 P-A 007
