# 0cfeee41
Energy: Fire
1 A1 225
1 A1a 068
2 A2 027
2 A2 029
1 A2 150
1 A2b 070
1 A2b 071
2 A3 144
1 A3 151
2 A4 032
2 A4a 010
2 P-A 005
2 P-A 007

# 114a47d9
Energy: Fire
2 A2 027
2 A2 029
1 A2 147
1 A2 150
2 A2b 071
2 A3 144
1 A3 155
1 A3b 010
1 A4a 010
2 B1 217
1 B1 223
2 P-A 005
2 P-A 007

# 15155085
Energy: Fire
1 A1 225
2 A1a 068
2 A2 027
2 A2 029
1 A2b 071
2 A3 144
1 A3b 010
1 A4 151
2 A4a 010
2 B1 217
2 P-A 005
2 P-A 007

# 152a17ac
Energy: Fire
1 A1 225
2 A2 027
1 A2 028
2 A2 029
1 A2 147
1 A2 150
1 A2b 071
2 A3 144
1 A3b 010
2 A4a 010
2 B1 217
2 P-A 005
2 P-A 007

# 19570493
Energy: Fire
1 A1 225
2 A1a 068
2 A2 027
1 A2 028
2 A2 029
1 A2 155
1 A2b 071
2 A3 144
1 A3 155
1 A4 151
2 A4a 010
2 P-A 005
2 P-A 007

# 1d3b0104
Energy: Fire
2 A2 027
2 A2 029
1 A2 147
1 A2 148
1 A2b 070
1 A2b 071
2 A3 144
1 A3 155
1 A4 032
2 A4a 010
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 1e3391a4
Energy: Fire
1 A1 225
2 A2 027
2 A2 029
2 A2 148
1 A2 150
1 A2 155
1 A2b 071
2 A3 144
2 A4a 010
2 B1 217
2 P-A 005
2 P-A 007

# 264cd8cb
Energy: Fire
1 A1a 012
2 A2 027
2 A2 029
1 A2 148
1 A2 150
2 A3 144
2 A4a 010
2 B1 217
1 B1 223
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# 27068d83
Energy: Fire
1 A1a 068
2 A2 027
1 A2 028
2 A2 029
1 A2 150
1 A2b 071
2 A3 144
1 A3 155
2 A4a 010
2 B1 217
1 B1 223
2 P-A 005
2 P-A 007

# 2773e0b5
Energy: Fire
1 A1 048
1 A1 225
2 A2 027
1 A2 028
2 A2 029
1 A2 147
1 A2 150
2 A3 144
1 A3 155
1 A4a 010
2 B1 217
1 B1 223
1 B1 225
1 P-A 005
2 P-A 007

# 27a04f27
Energy: Fire
1 A1a 068
2 A2 027
2 A2 029
1 A2 155
1 A2b 071
2 A3 144
1 A3 155
1 A3b 010
2 A4 032
1 A4 151
2 A4a 010
2 P-A 005
2 P-A 007

# 35100a1c
Energy: Fire
1 A1 225
1 A1a 068
2 A2 027
2 A2 029
1 A2 155
