# 02f2a4ad
Energy: Lightning
1 A1 097
1 A1 098
1 A1 225
1 A2 053
2 A2 061
1 A2 147
2 A2 148
1 A2 150
1 A2 154
1 A2a 069
1 A2b 022
1 A2b 069
1 A2b 070
1 P-A 002
2 P-A 005
2 P-A 007

# 16ab24c3
Energy: Lightning
2 A1 225
2 A2 061
2 A2 147
2 A2 148
1 A2 150
1 A2b 022
1 A2b 069
1 A2b 070
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 19690ef7
Energy: Lightning
1 A1 225
2 A2 061
2 A2 147
2 A2 148
1 A2 150
1 A2b 022
1 A2b 071
2 A2b 072
2 A2b 111
2 P-A 001
2 P-A 002
2 P-A 007

# 2c1a24bd
Energy: Lightning
1 A1 097
1 A1 098
1 A1 225
1 A2 053
2 A2 061
2 A2 147
2 A2 148
1 A2 150
2 A2 154
1 A2b 022
1 A2b 025
1 A2b 071
2 P-A 005
2 P-A 007

# 35905989
Energy: Lightning
2 A1 225
2 A2 061
2 A2 147
2 A2 148
2 A2 154
1 A2b 022
2 A2b 025
1 A2b 071
2 P-A 002
2 P-A 005
2 P-A 007

# 43914316
Energy: Lightning
2 A1 225
2 A2 061
2 A2 147
2 A2 148
1 A2 150
1 A2b 022
2 A2b 071
1 A2b 072
2 A2b 111
2 P-A 001
1 P-A 006
2 P-A 007

# 517b773c
Energy: Lightning
1 A1 223
1 A1 225
2 A2 061
2 A2 147
2 A2 148
1 A2 150
1 A2 154
1 A2b 022
2 A2b 025
1 A2b 071
1 A2b 072
1 P-A 002
2 P-A 005
2 P-A 007

# 53a3ae6a
Energy: Lightning
2 A1 225
1 A2 022
2 A2 061
2 A2 147
1 A2 148
2 A2 150
1 A2 155
1 A2b 022
2 A2b 071
2 P-A 002
2 P-A 005
2 P-A 007

# 61942db3
Energy: Lightning
1 A1 223
1 A1 225
2 A2 061
2 A2 147
1 A2 148
1 A2 150
1 A2b 022
2 A2b 070
1 A2b 071
2 A2b 072
2 A2b 111
2 P-A 001
2 P-A 007

# 63168d2f
Energy: Lightning
2 A2 061
2 A2 147
1 A2 148
1 A2 150
2 A2 154
1 A2b 022
1 A3 066
1 A3 146
2 A3a 021
1 A3a 065
2 P-A 002
2 P-A 005
2 P-A 007

# 7db8ca35
Energy: Lightning
1 A1a 068
2 A2 061
1 A2 147
1 A2 150
1 A2 154
1 A2b 022
2 A2b 070
1 A2b 072
2 A3 066
1 A3a 019
2 A3a 065
1 A4 151
1 A4 158
1 A4a 025
2 P-A 007

# a5b44a5e
Energy: Lightning
1 A1 225
2 A2 061
2 A2 147
2 A2 148
1 A2 150
1 A2 154
1 A2 155
1 A2b 022
1 A2b 069
2 A2b 071
2 P-A 002
2 P-A 005
2 P-A 007

# a8c902f6
Energy: Lightning
2 A1 225
2 A2 061
2 A2 147
2 A2 148
1 A2 150
2 A2 154
1 A2b 022
2 A2b 070
2 P-A 002
2 P-A 005
2 P-A 007

# bfbfa103
Energy: Lightning
1 A1 225
2 A2 061
2 A2 147
2 A2 148
1 A2 150
1 A2 154
1 A2b 022
1 A2b 070
1 A2b 071
1 A2b 072
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# c7ae1f3b
Energy: Lightning
1 A1 225
2 A2 061
2 A2 147
2 A2 148
1 A2 150
1 A2b 022
1 A2b 071
2 A2b 072
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# dd1247cf
Energy: Lightning
1 A1 225
2 A2 061
2 A2 147
2 A2 148
1 A2 150
1 A2b 022
2 A2b 025
2 A2b 071
1 A2b 072
2 P-A 002
2 P-A 005
2 P-A 007

# e933af71
Energy: Lightning
1 A1 225
1 A1a 068
1 A2 058
1 A2 059
1 A2 060
2 A2 061
2 A2 147
1 A2 148
1 A2 154
1 A2b 022
1 A2b 072
1 A3 151
2 P-A 001
2 P-A 005
2 P-A 007

# ffd09330
Energy: Lightning
1 A1 104
1 A1 225
2 A2 061
2 A2 147
2 A2 148
1 A2 150
1 A2b 022
2 A2b 025
2 A2b 070
1 A2b 071
1 A2b 072
2 P-A 005
2 P-A 007
