# 07d1f23d
Energy: Psychic
1 A1 225
2 A2 147
1 A2 150
1 A2 154
2 A2a 010
1 A2b 035
1 A4 083
1 B1 121
2 B1 184
2 B1 225
1 B2 154
1 B2 155
2 P-A 005
2 P-A 007

# 0e6993d2
Energy: Psychic
1 A2 020
1 A2 147
1 A2 150
2 A2a 010
2 A2b 071
1 A3b 056
1 A4 083
1 B1 121
2 B1 184
1 B1 225
1 B2 017
1 B2 153
1 B3 155
2 P-A 005
2 P-A 007

# 35a88140
Energy: Grass, Psychic
1 A2 020
1 A2 147
1 A2 150
2 A2a 010
2 A2b 071
1 A3b 056
1 A4 083
1 B1 121
2 B1 184
1 B1 225
1 B2 017
2 B3 155
2 P-A 005
2 P-A 007

# 3dc50f48
Energy: Psychic
1 A2 020
1 A2 147
1 A2 150
2 A2a 010
1 A3b 056
1 A4 083
1 B1 121
2 B1 184
2 B1 225
1 B2 017
2 B3 155
1 P-A 002
2 P-A 005
2 P-A 007

# 54a578e5
Energy: Psychic
1 A2 020
1 A2 147
1 A2 150
2 A2a 010
2 A2b 071
1 A3b 028
1 A3b 056
1 A4 083
1 B1 121
2 B1 184
1 B1 225
1 B2 017
2 B3 155
1 P-A 005
2 P-A 007

# 61691f38
Energy: Psychic
1 A2 020
1 A2 147
1 A2 150
2 A2a 010
1 A2b 071
1 A3b 056
1 A4 083
1 B1 121
2 B1 184
2 B1 225
1 B2 017
1 B3 147
1 B3 155
2 P-A 005
2 P-A 007

# 619cdcc9
Energy: Psychic
1 A2 020
1 A2 147
1 A2 150
2 A2a 010
1 A2b 071
1 A3b 056
1 A4 083
1 B1 121
2 B1 184
1 B1 225
1 B2 017
1 B2 150
2 B3 155
2 P-A 005
2 P-A 007

# 644e1368
Energy: Psychic
1 A2 020
1 A2 147
1 A2 150
2 A2a 010
1 A2b 071
1 A3b 056
1 A4 083
1 B1 121
2 B1 184
2 B1 225
1 B2 017
1 B3 155
1 P-A 002
2 P-A 005
2 P-A 007

# 656fc57b
Energy: Psychic
1 A2 020
1 A2 147
1 A2 150
2 A2a 010
1 A2b 071
1 A3b 056
1 A4 083
1 B1 121
2 B1 184
1 B1 225
1 B2 017
1 B3 147
2 B3 155
2 P-A 005
2 P-A 007

# 9bc4b6cb
Energy: Psychic
1 A1 225
1 A2 147
1 A2 150
2 A2a 010
1 A2b 071
1 A3 147
1 A3b 056
1 A4 083
1 B1 121
2 B1 184
1 B1 225
1 B2 017
2 B3 155
2 P-A 005
2 P-A 007

# a9f3b9a3
Energy: Psychic
1 A2 020
1 A2 147
1 A2 150
2 A2a 010
2 A2b 071
1 A3b 056
1 A4 083
1 B1 121
2 B1 184
1 B1 225
1 B2 017
2 B3 155
2 P-A 005
2 P-A 007

# aa759195
Energy: Psychic
1 A2 147
1 A2 150
2 A2a 010
1 A2b 071
1 A3b 056
1 A4 083
1 B1 121
2 B1 184
2 B1 225
1 B2 017
2 B3 155
1 P-A 002
2 P-A 005
2 P-A 007

# cdfc96a8
Energy: Psychic
1 A2 020
1 A2 147
1 A2 150
2 A2a 010
1 A2b 071
1 A3b 056
1 A3b 066
1 A4 083
1 B1 121
2 B1 184
1 B1 225
1 B2 017
2 B3 155
2 P-A 005
2 P-A 007

# cf7f2430
Energy: Psychic
1 A2 020
1 A2 147
1 A2 150
2 A2a 010
1 A2b 071
1 A3b 056
1 A3b 066
1 A4 083
1 B1 121
2 B1 184
2 B1 225
1 B2 147
1 B3 155
2 P-A 005
2 P-A 007

# d4dfc92e
Energy: Psychic
1 A2 147
1 A2 150
2 A2a 010
2 A2b 071
1 A3b 056
1 A4 083
1 B1 121
2 B1 184
1 B1 225
1 B2 017
2 B3 155
1 P-A 002
2 P-A 005
2 P-A 007

# f658ccc9
Energy: Psychic
1 A2 020
1 A2 147
1 A2 150
2 A2a 010
1 A2b 071
1 A3b 056
1 A4 083
1 B1 121
2 B1 184
1 B1 223
1 B1 225
1 B2 017
2 B3 155
2 P-A 005
2 P-A 007
