# 8c17b2b7
Energy: Grass
2 A2 132
2 A2 146
1 A2 147
1 A2 150
1 A2a 067
2 A2a 068
2 A2a 074
2 A3 144
1 A3 155
2 A3a 060
2 A3a 061
2 P-A 007

# a4b4bbb2
Energy: Grass
1 A1 223
2 A2a 066
2 A2a 068
2 A2a 074
1 A2b 069
2 A3 144
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 005
2 P-A 007

# ce7ee331
Energy: Water
1 A1 203
1 A1 225
1 A2 147
1 A2 150
1 A2a 066
1 A2a 067
1 A2a 068
1 A2a 072
1 A2a 074
1 A2b 069
1 A2b 070
1 A3 144
1 A3 149
1 A3 155
1 A3a 060
1 A3a 061
1 A3a 067
1 P-A 002
1 P-A 005
1 P-A 007

# f4473aed
Energy: Water
1 A1 196
1 A1 225
1 A2 147
1 A2 150
1 A2 155
1 A2a 063
1 A2a 066
1 A2a 067
1 A2a 068
1 A2a 072
1 A2a 074
1 A2b 069
1 A3 144
1 A3 151
1 A3a 060
1 A3a 061
1 A3a 067
1 P-A 001
1 P-A 005
1 P-A 007
