# 11be90a1
Energy: Psychic
2 A2 068
1 A2 070
1 A2 072
1 A2 150
2 A3 144
1 B1 225
1 B2 064
2 B2 066
2 B2 070
2 B2 149
1 B2 155
2 P-A 005
2 P-A 007

# 12d92306
Energy: Psychic
2 A2 068
1 A2 070
1 A2 072
1 A2 148
1 A2 150
2 A3 144
1 B1 225
1 B2 064
2 B2 066
2 B2 070
1 B2 149
1 B2 155
2 P-A 005
2 P-A 007

# 48082778
Energy: Psychic
2 A2 068
1 A2 072
1 A2 148
1 A2 150
2 A3 144
1 B1 103
1 B1 225
1 B2 064
2 B2 066
2 B2 070
2 B2 149
2 P-A 005
2 P-A 007

# 65cfd34c
Energy: Psychic
1 A2 070
2 A2 072
2 A3 144
1 B1 103
1 B1 104
1 B1 223
1 B1 225
2 B2 063
1 B2 064
2 B2 066
2 B2 149
2 B2 155
2 P-A 007

# a1ce8ddf
Energy: Psychic
2 A2 068
2 A2 070
2 A2 072
1 A2 150
2 A3 144
1 B1 104
1 B1 225
1 B2 064
2 B2 066
2 B2 070
1 B2 155
1 P-A 005
2 P-A 007
