# 129c8cb7
Energy: Metal
2 A1 181
2 A1 182
2 A1 186
2 A1 187
2 A1 188
2 A1 223
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 254bfbaf
Energy: Metal
2 A1 181
2 A1 182
2 A1 186
2 A1 187
2 A1 188
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 27f47cc1
Energy: Metal
2 A1 178
2 A1 181
2 A1 182
2 A1 186
2 A1 187
2 A1 188
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 32a352a3
Energy: Metal
2 A1 181
2 A1 182
2 A1 186
2 A1 187
2 A1 188
1 A1 203
1 A1 223
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 3338932d
Energy: Metal
2 A1 181
2 A1 182
2 A1 187
2 A1 188
1 A1 223
1 A1 225
2 A1a 057
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 47721a0c
Energy: Metal
2 A1 181
2 A1 182
2 A1 186
2 A1 187
2 A1 188
1 A1 223
2 A1 225
1 A1a 068
2 P-A 002
2 P-A 005
2 P-A 007

# 4cc2f699
Energy: Metal
2 A1 181
2 A1 182
2 A1 186
2 A1 187
2 A1 188
1 A1 223
1 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 5699f856
Energy: Metal
2 A1 181
2 A1 182
2 A1 186
2 A1 187
2 A1 188
1 A1 203
1 A1 225
1 A1a 068
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 652f1ec5
Energy: Metal
2 A1 181
2 A1 182
2 A1 186
2 A1 187
2 A1 188
1 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 7e7c5da8
Energy: Metal
1 A1 179
1 A1 180
2 A1 181
1 A1 182
1 A1 186
1 A1 187
1 A1 188
1 A1 223
1 A1 225
1 A1a 060
1 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 7f9741ce
Energy: Metal
2 A1 181
2 A1 182
2 A1 186
2 A1 187
2 A1 188
1 A1 223
1 A1 225
1 A1a 032
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 8381b96b
Energy: Metal
2 A1 181
2 A1 182
2 A1 186
2 A1 187
2 A1 188
1 A1 223
2 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 875300bc
Energy: Metal
2 A1 181
2 A1 182
2 A1 186
2 A1 187
2 A1 188
1 A1 203
1 A1 223
1 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 92d44259
Energy: Metal
2 A1 181
2 A1 182
2 A1 186
2 A1 187
2 A1 188
2 A1 223
1 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# a3d8fbe3
Energy: Metal
2 A1 178
2 A1 181
2 A1 182
2 A1 186
2 A1 187
2 A1 188
1 A1 223
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# b63fc0b6
Energy: Metal
2 A1 181
2 A1 182
2 A1 186
2 A1 187
2 A1 188
1 A1 196
2 A1 223
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# bb07a90a
Energy: Metal
2 A1 181
1 A1 182
2 A1 187
2 A1 188
1 A1 198
1 A1 203
1 A1 223
1 A1 225
2 A1a 057
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# be86b5d7
Energy: Metal
2 A1 181
2 A1 182
2 A1 186
2 A1 187
2 A1 188
2 A1 203
1 A1 223
1 A1 225
1 P-A 001
1 P-A 002
1 P-A 005
1 P-A 006
2 P-A 007

# cfcda40f
Energy: Metal
2 A1 178
2 A1 181
2 A1 182
2 A1 186
2 A1 187
2 A1 188
1 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# d37793f5
Energy: Metal
2 A1 181
2 A1 182
2 A1 186
2 A1 187
2 A1 188
1 A1 203
1 A1 223
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# d783979f
Energy: Metal
2 A1 181
2 A1 182
2 A1 187
2 A1 188
2 A1 223
2 A1a 057
2 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# ea3b6ef0
Energy: Metal
1 A1 178
2 A1 181
1 A1 182
2 A1 187
2 A1 188
1 A1 198
1 A1 223
1 A1 225
2 A1a 057
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# edd040af
Energy: Metal
2 A1 181
2 A1 182
2 A1 186
2 A1 187
2 A1 188
1 A1 225
2 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# ee4a2b8f
Energy: Metal
2 A1 181
2 A1 182
2 A1 186
2 A1 187
2 A1 188
2 A1 223
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# f2059b57
Energy: Metal
2 A1 181
2 A1 182
2 A1 186
2 A1 187
2 A1 188
1 A1a 068
2 A2 147
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# fa5f2e55
Energy: Metal
2 A1 181
2 A1 182
2 A1 186
2 A1 187
2 A1 188
1 A1 198
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
