# 1a724b84
Energy: Fire
2 A2 148
1 A2 150
2 A3 144
1 A3 155
2 A4a 065
2 B1 033
1 B1 034
2 B1 036
1 B1 217
2 B1 225
2 P-A 005
2 P-A 007

# 1cd784a3
Energy: Fire
2 A2 148
1 A2b 070
2 A3 144
2 A4a 065
2 B1 033
2 B1 036
2 B1 109
1 B1 217
2 B1 225
2 P-A 005
2 P-A 007

# 2dc3e395
Energy: Fire
1 A2 148
1 A2 150
2 A3 144
1 A3 155
2 A4a 065
2 B1 033
1 B1 034
2 B1 036
1 B1 044
2 B1 217
2 B1 225
1 P-A 005
2 P-A 007

# 3a055761
Energy: Fire
2 A2 148
1 A2 150
2 A3 144
1 A3 155
2 A4a 065
2 B1 033
1 B1 034
2 B1 036
1 B1 217
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# 4037838a
Energy: Fire
2 A2 148
1 A2 150
2 A3 144
1 A4 032
2 A4a 065
2 B1 033
1 B1 034
2 B1 036
1 B1 217
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# 4fa2159e
Energy: Fire
1 A1 225
1 A2 148
2 A3 144
2 A3 155
2 A4a 065
2 B1 033
2 B1 036
1 B1 217
1 B1 225
2 P-A 002
2 P-A 005
2 P-A 007

# 5427ed23
Energy: Fire
1 A1 225
2 A2 148
1 A2 150
2 A3 144
1 A3 151
1 A3 155
2 A4a 065
2 B1 033
2 B1 036
1 B1 217
1 B1 225
2 P-A 005
2 P-A 007

# ffc68c46
Energy: Fire
1 A1 225
1 A2 148
1 A2 150
2 A3 144
1 A3 151
1 A3 155
2 A4a 065
2 B1 033
2 B1 036
1 B1 217
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007
