# 00e7b037
Energy: Metal
1 A1a 068
1 A2 111
2 A2 148
1 A2 150
2 A2b 060
2 A2b 061
2 A4 124
2 A4 153
1 A4 158
2 A4 160
2 P-A 005
2 P-A 007

# 06a94ec8
Energy: Metal
1 A2 150
2 A2b 061
1 A2b 071
1 A3a 064
2 A4 124
2 A4 153
2 A4 160
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007
2 P-A 022

# 1b9e891e
Energy: Metal
1 A1 225
1 A2 150
1 A2a 075
2 A2b 061
1 A2b 070
1 A2b 071
2 A4 124
2 A4 153
2 A4 160
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 022

# 2bb68613
Energy: Metal
1 A1 225
1 A2 150
1 A2 155
2 A2b 061
1 A2b 071
2 A4 124
2 A4 153
2 A4 160
2 P-A 001
2 P-A 005
2 P-A 007
2 P-A 022

# 408daee5
Energy: Metal
1 A1 225
2 A1a 068
1 A2 148
1 A2 150
2 A2b 061
2 A4 124
1 A4 153
2 A4 160
2 P-A 001
2 P-A 005
2 P-A 007
2 P-A 022

# 411e36f6
Energy: Metal
1 A1 225
1 A1a 068
1 A2 150
1 A2 155
2 A2b 061
1 A3 123
1 A3 151
2 A4 124
2 A4 153
2 A4 160
2 P-A 005
2 P-A 007
2 P-A 022

# 4b85524c
Energy: Metal
1 A1a 068
2 A2 148
1 A2 150
1 A2 155
1 A2b 061
1 A2b 070
1 A2b 071
1 A3 151
1 A3a 064
2 A4 124
2 A4 160
2 P-A 005
1 P-A 006
2 P-A 007
1 P-A 022

# 4cda30e0
Energy: Metal
1 A1a 068
2 A2 150
1 A2 155
2 A2b 061
1 A2b 070
2 A4 124
1 A4 153
2 A4 160
2 P-A 001
2 P-A 005
2 P-A 007
2 P-A 022

# 51f0864d
Energy: Metal
1 A1 223
1 A1 225
1 A1a 068
1 A2 150
2 A2b 060
2 A2b 061
1 A2b 070
1 A2b 071
2 A4 124
2 A4 153
2 A4 160
2 P-A 005
2 P-A 007

# 65b33b75
Energy: Metal
1 A1 225
1 A1a 068
1 A2 150
2 A2b 060
2 A2b 061
1 A2b 070
2 A4 124
2 A4 153
1 A4 158
2 A4 160
2 P-A 005
1 P-A 006
2 P-A 007

# 6c82ec6c
Energy: Metal
1 A1a 068
2 A2 148
2 A2 150
1 A2 155
2 A2b 060
2 A2b 061
1 A2b 070
2 A4 124
1 A4 153
2 A4 160
2 P-A 005
2 P-A 007

# 849a92dd
Energy: Metal
1 A2 150
2 A2b 060
2 A2b 061
1 A2b 070
1 A2b 071
1 A3 151
2 A4 124
2 A4 153
2 A4 160
2 P-A 005
2 P-A 006
2 P-A 007

# 87e8da8b
Energy: Metal
1 A1 225
1 A1a 068
2 A2 150
1 A2 155
1 A2b 061
1 A2b 070
1 A2b 071
1 A3 151
2 A4 124
2 A4 153
2 A4 160
2 P-A 005
2 P-A 007
1 P-A 022

# 8ced614b
Energy: Metal
1 A1 225
1 A1a 068
1 A2 150
1 A2 155
2 A2b 060
2 A2b 061
1 A3 151
2 A4 124
2 A4 153
1 A4 158
2 A4 160
2 P-A 005
2 P-A 007

# ae055cf1
Energy: Metal
2 A1 193
1 A1 225
1 A2 155
2 A2b 061
2 A2b 070
1 A3 151
1 A3a 064
2 A4 124
2 A4 153
2 A4 160
2 P-A 005
2 P-A 007

# c579f2fc
Energy: Metal
1 A1a 068
2 A2 148
1 A2 150
2 A2b 060
2 A2b 061
1 A2b 070
2 A4 124
1 A4 153
1 A4 158
2 A4 160
2 P-A 005
1 P-A 006
2 P-A 007

# c85f9a19
Energy: Metal
2 A1a 068
2 A2 150
2 A2b 060
2 A2b 061
2 A4 124
2 A4 153
2 A4 160
2 P-A 001
2 P-A 005
2 P-A 007

# db3c8e3e
Energy: Metal
1 A1a 068
1 A2 150
2 A2b 060
2 A2b 061
1 A2b 070
1 A2b 071
2 A4 124
2 A4 153
1 A4 158
2 A4 160
2 P-A 005
1 P-A 006
2 P-A 007

# e41e3b73
Energy: Metal
1 A1 225
1 A1a 068
2 A2 148
1 A2 150
1 A2 155
2 A2b 061
1 A3 123
1 A3 151
2 A4 124
2 A4 160
2 P-A 005
2 P-A 007
2 P-A 022

# ed2cbfc0
Energy: Metal
1 A1 223
1 A1 225
1 A1a 068
1 A2 150
2 A2b 060
2 A2b 061
2 A4 124
2 A4 153
1 A4 158
2 A4 160
2 P-A 005
1 P-A 006
2 P-A 007

# fc12383e
Energy: Metal
2 A1a 068
2 A2 150
2 A2b 061
2 A4 124
2 A4 153
2 A4 160
2 P-A 001
2 P-A 005
2 P-A 007
2 P-A 022
