# 00d52c2e
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 092
2 A1 093
2 A1 196
2 A1 220
2 P-A 002
2 P-A 005
2 P-A 007

# 1848c118
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 091
2 A1 092
2 A1 093
1 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 1b01f346
Energy: Water
1 A1 083
2 A1 087
2 A1 088
2 A1 089
2 A1 092
2 A1 093
2 A1 220
2 A1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 2d5d1b4b
Energy: Fire, Water
2 A1 087
2 A1 088
2 A1 089
2 A1 092
2 A1 093
2 A1 220
2 A1a 056
2 A1a 068
2 P-A 005
2 P-A 007

# 46c32e39
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1 091
2 A1 092
2 A1 093
2 A1 220
1 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 4a918526
Energy: Water
1 A1 083
2 A1 087
2 A1 088
2 A1 089
1 A1 092
1 A1 093
2 A1 220
2 A1 225
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 56ed0a51
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1 092
1 A1 093
1 A1 198
1 A1 203
1 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 80034eb0
Energy: Fire, Water
2 A1 087
2 A1 088
2 A1 089
2 A1 092
2 A1 093
1 A1 220
2 A1a 056
1 A1a 068
1 A2 146
2 A2 148
1 A2 150
2 P-A 007

# 86038397
Energy: Water
1 A1 079
2 A1 087
2 A1 088
2 A1 089
2 A1 092
2 A1 093
1 A1 220
2 A1 225
2 P-A 001
2 P-A 005
2 P-A 007

# 8a623783
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 092
2 A1 093
1 A1 223
2 A2 146
1 A2 148
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 8d8e0ed8
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 092
1 A1 093
1 A1 220
1 A1 223
1 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 92f7dedd
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 092
2 A1 093
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 9308dd09
Energy: Water
2 A1 079
2 A1 087
1 A1 088
1 A1 089
2 A1 092
2 A1 093
1 A1 198
2 A1 220
2 A1 225
2 P-A 005
1 P-A 006
2 P-A 007

# 969a085b
Energy: Water
1 A1 083
2 A1 087
2 A1 088
2 A1 089
1 A1 092
2 A1 093
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 9909b7e9
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 092
2 A1 093
2 A1 223
1 A1 225
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# a24571c1
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 092
2 A1 093
2 A1 220
1 A1 225
2 P-A 001
2 P-A 005
2 P-A 007
1 P-A 014

# a3ec0940
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1 091
2 A1 092
2 A1 093
2 A1 220
1 A1 223
2 A1 225
2 P-A 005
2 P-A 007

# af84f4d9
Energy: Water
2 A1 083
2 A1 087
2 A1 088
2 A1 089
2 A1 092
2 A1 093
2 A1 220
2 A1a 068
2 P-A 005
2 P-A 007

# b9363ca3
Energy: Water
2 A1 087
2 A1 088
1 A1 089
2 A1 091
2 A1 092
2 A1 093
1 A1 220
1 A1 223
1 A1 225
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# c384fa4c
Energy: Water
2 A1 083
2 A1 087
2 A1 088
2 A1 089
2 A1 092
2 A1 093
2 A1 220
1 A1 225
1 A1a 032
2 P-A 005
2 P-A 007

# c95f1fe5
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 092
2 A1 093
2 A1 223
1 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# d4f165e7
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A1 092
2 A1 093
2 A1 223
2 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# eedce072
Energy: Water
1 A1 083
2 A1 087
2 A1 088
2 A1 089
2 A1 092
2 A1 093
2 A1 220
1 A1 223
1 A1 225
1 P-A 002
2 P-A 005
2 P-A 007

# efd91941
Energy: Water
2 A1 083
2 A1 087
2 A1 088
2 A1 089
2 A1 092
2 A1 093
2 A1 220
2 A1 225
2 P-A 005
2 P-A 007

# f371f4d1
Energy: Water
1 A1 062
1 A1 063
1 A1 083
2 A1 087
2 A1 088
2 A1 089
2 A1 092
2 A1 093
1 A1 223
1 A1 225
1 P-A 001
2 P-A 005
2 P-A 007

# f71dcc5f
Energy: Water
1 A1 083
2 A1 087
2 A1 088
2 A1 089
2 A1 092
2 A1 093
2 A1 220
1 A1 225
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# ffb295ed
Energy: Water
1 A1 083
2 A1 087
2 A1 088
2 A1 089
1 A1 091
2 A1 092
2 A1 093
1 A1 220
1 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007
